NAME,B02001_002E,B02001_003E,B02001_004E,B02001_005E,B02001_006E,B02001_007E,B02001_008E,B02001_009E,B02001_010E,B02008_001E,B02009_001E,B02010_001E,B02011_001E,B02012_001E,B02013_001E,B03003_003E,B03003_002E,B21001_001E,B01001_025E,B01001_049E,state,county,tract,block group,YEAR
"Block Group 3, Census Tract 6.03, Curry County, New Mexico",797,50,0,0,0,533,36,15,21,833,71,0,0,0,548,832,584,968,12,0,35,009,000603,3,2015
"Block Group 1, Census Tract 6.03, Curry County, New Mexico",1515,105,55,18,0,289,64,57,7,1579,105,62,18,0,346,1005,1041,1389,35,4,35,009,000603,1,2015
"Block Group 2, Census Tract 3.03, Curry County, New Mexico",1894,176,0,102,0,261,116,0,116,2010,208,84,102,0,261,612,1937,1768,22,0,35,009,000303,2,2015
"Block Group 1, Census Tract 3.03, Curry County, New Mexico",1184,92,0,0,75,23,8,0,8,1192,92,8,0,75,23,240,1142,1054,11,32,35,009,000303,1,2015
"Block Group 1, Census Tract 7, Otero County, New Mexico",179,0,126,20,0,24,0,0,0,179,0,126,20,0,24,98,251,286,0,0,35,035,000700,1,2015
"Block Group 3, Census Tract 5, Otero County, New Mexico",592,33,7,0,30,71,0,0,0,592,33,7,0,30,71,232,501,615,0,8,35,035,000500,3,2015
"Block Group 1, Census Tract 5, Otero County, New Mexico",1341,13,5,0,0,207,50,33,17,1391,30,5,0,0,240,710,906,1319,58,145,35,035,000500,1,2015
"Block Group 1, Census Tract 6.02, Otero County, New Mexico",2547,15,63,5,0,151,106,0,106,2653,15,143,31,0,151,541,2346,2357,30,13,35,035,000602,1,2015
"Block Group 3, Census Tract 7, Otero County, New Mexico",547,20,0,0,0,75,18,0,18,565,20,18,0,0,75,438,222,546,75,0,35,035,000700,3,2015
"Block Group 2, Census Tract 7, Otero County, New Mexico",1513,0,0,0,0,64,24,0,24,1537,24,0,0,0,64,422,1179,1444,0,0,35,035,000700,2,2015
"Block Group 1, Census Tract 9742.01, Cibola County, New Mexico",1044,0,472,13,0,171,114,58,56,1158,0,528,13,0,229,975,839,1133,7,0,35,006,974201,1,2015
"Block Group 3, Census Tract 9742.01, Cibola County, New Mexico",922,17,570,0,7,405,78,63,15,956,25,621,0,7,476,1252,747,1500,23,7,35,006,974201,3,2015
"Block Group 1, Census Tract 106.01, Sandoval County, New Mexico",1911,0,67,28,0,92,40,15,25,1951,0,79,41,0,107,773,1365,1718,25,29,35,043,010601,1,2015
"Block Group 2, Census Tract 106.01, Sandoval County, New Mexico",2000,1,62,39,0,88,130,118,12,2061,13,131,39,0,206,544,1776,1845,0,28,35,043,010601,2,2015
"Block Group 3, Census Tract 107.12, Sandoval County, New Mexico",860,46,37,23,16,65,144,0,144,961,89,37,23,160,65,391,800,905,10,40,35,043,010712,3,2015
"Block Group 1, Census Tract 107.14, Sandoval County, New Mexico",3107,88,16,62,0,58,85,0,85,3192,154,16,81,0,72,967,2449,2513,46,49,35,043,010714,1,2015
"Block Group 2, Census Tract 9405, Sandoval County, New Mexico",778,6,171,0,11,925,66,18,48,840,16,212,1,11,943,1519,438,1487,7,7,35,043,940500,2,2015
"Block Group 3, Census Tract 9405, Sandoval County, New Mexico",588,28,57,2,0,737,38,24,14,613,37,63,14,0,765,1171,279,1068,8,10,35,043,940500,3,2015
"Block Group 3, Census Tract 105.03, Sandoval County, New Mexico",422,0,4,0,0,324,19,16,3,441,3,4,0,0,340,602,167,643,0,0,35,043,010503,3,2015
"Block Group 2, Census Tract 106.02, Sandoval County, New Mexico",1407,25,38,15,0,32,49,41,8,1456,25,46,15,0,73,350,1216,1369,24,0,35,043,010602,2,2015
"Block Group 2, Census Tract 11.05, Santa Fe County, New Mexico",847,0,57,0,0,3,34,34,0,847,34,57,0,0,37,523,418,790,0,43,35,049,001105,2,2015
"Block Group 1, Census Tract 101.02, Santa Fe County, New Mexico",1157,0,0,0,0,356,10,0,10,1167,0,10,0,0,356,1296,227,1216,8,8,35,049,010102,1,2015
"Block Group 1, Census Tract 103.08, Santa Fe County, New Mexico",1332,2,25,0,0,373,6,6,0,1338,2,25,0,0,379,1562,176,1222,0,10,35,049,010308,1,2015
"Block Group 1, Census Tract 107, Santa Fe County, New Mexico",1334,0,0,0,0,41,0,0,0,1334,0,0,0,0,41,206,1169,1254,0,7,35,049,010700,1,2015
"Block Group 2, Census Tract 107, Santa Fe County, New Mexico",1838,22,0,21,0,0,0,0,0,1838,22,0,21,0,0,211,1670,1732,13,22,35,049,010700,2,2015
"Block Group 1, Census Tract 108, Santa Fe County, New Mexico",750,0,0,0,0,40,21,12,9,759,0,21,0,0,52,575,236,606,0,0,35,049,010800,1,2015
"Block Group 1, Census Tract 12.03, Santa Fe County, New Mexico",1275,0,90,0,0,262,16,13,3,1291,0,93,0,0,275,1326,317,1050,0,0,35,049,001203,1,2015
"Block Group 2, Census Tract 12.03, Santa Fe County, New Mexico",994,0,0,6,0,25,32,14,18,1026,0,18,6,0,39,542,515,895,10,7,35,049,001203,2,2015
"Block Group 1, Census Tract 105, Santa Fe County, New Mexico",865,0,6,0,0,50,0,0,0,865,0,6,0,0,50,171,750,848,8,6,35,049,010500,1,2015
"Block Group 2, Census Tract 20, Bernalillo County, New Mexico",903,11,85,0,0,184,57,50,7,910,18,92,50,0,234,790,450,846,10,20,35,001,002000,2,2015
"Block Group 2, Census Tract 37.07, Bernalillo County, New Mexico",733,3,36,42,0,49,75,0,75,808,3,96,57,0,49,247,691,772,1,0,35,001,003707,2,2015
"Block Group 3, Census Tract 37.07, Bernalillo County, New Mexico",1492,0,0,29,0,304,178,39,139,1670,12,0,156,0,343,725,1278,1722,12,12,35,001,003707,3,2015
"Block Group 1, Census Tract 9440, McKinley County, New Mexico",8,0,731,0,0,0,10,6,4,12,0,741,0,0,6,10,739,557,1,6,35,031,944000,1,2015
"Block Group 1, Census Tract 9405, McKinley County, New Mexico",105,4,1461,70,0,10,118,6,112,217,4,1579,70,0,16,18,1750,1061,5,4,35,031,940500,1,2015
"Block Group 3, Census Tract 5, Luna County, New Mexico",1216,0,43,0,0,98,0,0,0,1216,0,43,0,0,98,901,456,1005,0,12,35,029,000500,3,2015
"Block Group 3, Census Tract 4, Luna County, New Mexico",1354,0,0,0,0,0,0,0,0,1354,0,0,0,0,0,255,1099,879,0,17,35,029,000400,3,2015
"Block Group 4, Census Tract 4, Luna County, New Mexico",1625,0,0,0,0,44,161,161,0,1786,0,0,0,0,205,1314,516,1176,0,13,35,029,000400,4,2015
"Block Group 1, Census Tract 9401, Taos County, New Mexico",767,4,112,1,0,297,16,0,16,783,14,116,3,0,301,745,452,1000,11,23,35,055,940100,1,2015
"Block Group 6, Census Tract 9401, Taos County, New Mexico",406,0,6,0,0,19,6,6,0,412,0,6,0,0,25,196,241,411,4,14,35,055,940100,6,2015
"Block Group 2, Census Tract 9401, Taos County, New Mexico",2958,0,17,0,0,882,0,0,0,2958,0,17,0,0,882,2030,1827,3022,2,3,35,055,940100,2,2015
"Block Group 5, Census Tract 9401, Taos County, New Mexico",551,3,31,1,0,89,69,16,53,612,32,63,1,0,105,332,412,589,10,30,35,055,940100,5,2015
"Block Group 1, Census Tract 9702, Hidalgo County, New Mexico",739,0,0,0,0,62,46,46,0,745,40,0,0,0,108,582,265,537,10,0,35,023,970200,1,2015
"Block Group 1, Census Tract 9406, Bernalillo County, New Mexico",4509,242,346,267,0,849,491,226,265,4773,405,471,463,8,1075,3609,3095,5203,0,0,35,001,940600,1,2015
"Block Group 1, Census Tract 9407, Bernalillo County, New Mexico",136,0,2428,69,0,97,59,28,31,167,0,2487,69,0,125,412,2377,2032,0,48,35,001,940700,1,2015
"Block Group 2, Census Tract 9406, Bernalillo County, New Mexico",13,26,1446,0,0,2,26,3,23,25,37,1472,0,0,5,42,1471,1038,0,9,35,001,940600,2,2015
"Block Group 3, Census Tract 9406, Bernalillo County, New Mexico",1857,36,80,17,0,223,203,24,179,2060,36,259,17,0,247,1521,895,1569,0,0,35,001,940600,3,2015
"Block Group 4, Census Tract 9406, Bernalillo County, New Mexico",64,0,17,0,0,0,0,0,0,64,0,17,0,0,0,64,17,56,0,0,35,001,940600,4,2015
"Block Group 1, Census Tract 9404, Santa Fe County, New Mexico",855,0,324,0,6,69,7,4,3,859,0,327,3,6,73,516,745,999,9,13,35,049,940400,1,2015
"Block Group 2, Census Tract 106.02, Santa Fe County, New Mexico",1118,0,0,0,0,0,0,0,0,1118,0,0,0,0,0,52,1066,1003,19,0,35,049,010602,2,2015
"Block Group 1, Census Tract 109, Santa Fe County, New Mexico",2298,12,30,11,0,255,11,0,11,2309,12,41,11,0,255,1527,1090,2025,0,12,35,049,010900,1,2015
"Block Group 2, Census Tract 103.15, Santa Fe County, New Mexico",804,0,0,0,0,194,14,14,0,818,0,0,0,0,208,594,418,760,0,17,35,049,010315,2,2015
"Block Group 4, Census Tract 37.17, Bernalillo County, New Mexico",586,0,0,0,0,64,0,0,0,586,0,0,0,0,64,175,475,558,0,47,35,001,003717,4,2015
"Block Group 1, Census Tract 38.03, Bernalillo County, New Mexico",2135,10,0,8,0,9,34,0,34,2169,10,34,8,0,9,375,1821,1809,0,0,35,001,003803,1,2015
"Block Group 2, Census Tract 9458, Cibola County, New Mexico",95,0,973,0,0,6,25,0,25,120,0,998,0,0,6,55,1044,757,9,4,35,006,945800,2,2015
"Block Group 3, Census Tract 10.05, Lea County, New Mexico",866,72,0,0,0,415,62,0,62,928,134,0,0,0,415,1023,392,1012,17,0,35,025,001005,3,2015
"Block Group 3, Census Tract 5.03, Lea County, New Mexico",1258,0,19,0,0,15,0,0,0,1258,0,19,0,0,15,638,654,1001,14,18,35,025,000503,3,2015
"Block Group 1, Census Tract 10.04, Lea County, New Mexico",1358,0,0,0,0,0,0,0,0,1358,0,0,0,0,0,1128,230,862,0,7,35,025,001004,1,2015
"Block Group 3, Census Tract 10.04, Lea County, New Mexico",853,61,0,0,0,236,47,14,33,900,94,0,0,0,250,836,361,902,9,9,35,025,001004,3,2015
"Block Group 1, Census Tract 1.22, Bernalillo County, New Mexico",448,0,18,0,0,0,35,0,35,469,0,53,0,14,0,161,340,436,4,4,35,001,000122,1,2015
"Block Group 4, Census Tract 1.22, Bernalillo County, New Mexico",1311,40,10,140,0,83,9,0,9,1320,40,19,140,0,83,555,1038,1338,31,81,35,001,000122,4,2015
"Block Group 2, Census Tract 1.22, Bernalillo County, New Mexico",747,36,58,0,0,0,96,38,58,843,94,58,0,0,38,500,437,677,0,7,35,001,000122,2,2015
"Block Group 1, Census Tract 7.01, Lea County, New Mexico",394,8,0,13,0,0,7,7,0,394,8,7,13,0,7,56,366,362,0,0,35,025,000701,1,2015
"Block Group 1, Census Tract 7.03, Lea County, New Mexico",2495,176,31,4,0,37,111,4,107,2602,263,31,28,0,41,976,1878,2048,0,0,35,025,000703,1,2015
"Block Group 4, Census Tract 14, Doña Ana County, New Mexico",988,0,0,0,0,36,5,0,5,993,0,5,0,0,36,900,129,737,10,4,35,013,001400,4,2015
"Block Group 2, Census Tract 103.16, Santa Fe County, New Mexico",524,0,0,0,0,105,19,0,19,543,0,19,0,0,105,322,326,569,0,29,35,049,010316,2,2015
"Block Group 1, Census Tract 103.16, Santa Fe County, New Mexico",645,8,5,0,0,50,14,0,14,659,17,10,0,0,50,297,425,601,0,5,35,049,010316,1,2015
"Block Group 1, Census Tract 9409, Santa Fe County, New Mexico",634,0,16,3,0,302,49,49,0,657,0,28,17,0,351,890,114,740,3,3,35,049,940900,1,2015
"Block Group 3, Census Tract 12.02, Santa Fe County, New Mexico",1854,56,252,0,0,276,0,0,0,1854,56,252,0,0,276,2124,314,1531,56,11,35,049,001202,3,2015
"Block Group 1, Census Tract 103.14, Santa Fe County, New Mexico",1876,30,0,53,0,152,63,12,51,1924,50,36,73,0,164,1100,1074,1687,3,7,35,049,010314,1,2015
"Block Group 3, Census Tract 11.07, Santa Fe County, New Mexico",1340,0,0,0,0,229,154,0,154,1494,97,14,43,0,229,1072,651,1292,0,24,35,049,001107,3,2015
"Block Group 1, Census Tract 14, Doña Ana County, New Mexico",940,0,10,8,0,117,0,0,0,940,0,10,8,0,117,684,391,771,0,8,35,013,001400,1,2015
"Block Group 1, Census Tract 1.04, Doña Ana County, New Mexico",2204,115,40,0,0,98,57,15,42,2261,115,40,42,0,113,1392,1122,1786,0,10,35,013,000104,1,2015
"Block Group 2, Census Tract 1.04, Doña Ana County, New Mexico",1236,0,0,18,0,68,38,0,38,1274,0,38,18,0,68,746,614,1033,9,0,35,013,000104,2,2015
"Block Group 5, Census Tract 18.01, Doña Ana County, New Mexico",877,0,33,0,0,0,25,0,25,902,0,58,0,0,0,618,317,770,54,14,35,013,001801,5,2015
"Block Group 2, Census Tract 18.01, Doña Ana County, New Mexico",1279,0,0,0,0,40,0,0,0,1279,0,0,0,0,40,1200,119,964,63,0,35,013,001801,2,2015
"Block Group 3, Census Tract 18.01, Doña Ana County, New Mexico",1388,0,29,0,0,0,0,0,0,1388,0,29,0,0,0,1396,21,965,0,0,35,013,001801,3,2015
"Block Group 1, Census Tract 18.01, Doña Ana County, New Mexico",1051,0,0,0,0,86,0,0,0,1051,0,0,0,0,86,782,355,1031,0,0,35,013,001801,1,2015
"Block Group 1, Census Tract 13.05, Doña Ana County, New Mexico",3053,103,44,0,0,53,17,17,0,3070,103,44,0,0,70,2364,906,2182,0,12,35,013,001305,1,2015
"Block Group 2, Census Tract 13.05, Doña Ana County, New Mexico",662,0,0,0,0,99,0,0,0,662,0,0,0,0,99,381,380,466,0,0,35,013,001305,2,2015
"Block Group 3, Census Tract 13.05, Doña Ana County, New Mexico",1320,0,0,25,0,75,0,0,0,1320,0,0,25,0,75,902,518,1143,7,50,35,013,001305,3,2015
"Block Group 4, Census Tract 15, Doña Ana County, New Mexico",1747,0,53,0,0,0,80,0,80,1827,18,115,0,0,0,460,1420,1687,11,41,35,013,001500,4,2015
"Block Group 3, Census Tract 15, Doña Ana County, New Mexico",1779,51,45,0,0,85,0,0,0,1779,51,45,0,0,85,928,1032,1773,29,0,35,013,001500,3,2015
"Block Group 1, Census Tract 15, Doña Ana County, New Mexico",1367,0,0,6,0,234,128,23,105,1495,24,81,6,0,257,992,743,1485,0,0,35,013,001500,1,2015
"Block Group 2, Census Tract 15, Doña Ana County, New Mexico",391,0,0,0,0,73,29,0,29,420,0,29,0,0,73,293,200,465,4,23,35,013,001500,2,2015
"Block Group 3, Census Tract 14, Doña Ana County, New Mexico",1359,0,0,0,0,19,0,0,0,1359,0,0,0,0,19,1288,90,830,0,3,35,013,001400,3,2015
"Block Group 1, Census Tract 13.02, Santa Fe County, New Mexico",894,0,0,12,0,140,41,41,0,894,0,0,53,0,181,1068,19,663,0,0,35,049,001302,1,2015
"Block Group 2, Census Tract 13.02, Santa Fe County, New Mexico",1350,52,39,39,8,272,54,35,19,1369,59,51,74,8,307,1342,472,1331,10,0,35,049,001302,2,2015
"Block Group 1, Census Tract 103.12, Santa Fe County, New Mexico",1842,0,0,0,0,84,30,0,30,1872,21,0,0,9,84,380,1576,1683,8,0,35,049,010312,1,2015
"Block Group 2, Census Tract 103.12, Santa Fe County, New Mexico",2284,0,0,0,0,67,56,0,56,2340,0,56,0,0,67,756,1651,1737,0,8,35,049,010312,2,2015
"Block Group 1, Census Tract 103.11, Santa Fe County, New Mexico",2598,16,16,31,0,167,144,0,144,2742,16,99,92,0,192,773,2199,2271,0,17,35,049,010311,1,2015
"Block Group 2, Census Tract 103.11, Santa Fe County, New Mexico",669,0,0,13,0,77,18,0,18,687,0,18,13,0,77,110,667,699,14,13,35,049,010311,2,2015
"Block Group 4, Census Tract 107.16, Sandoval County, New Mexico",1966,0,20,36,0,113,23,0,23,1989,0,43,49,0,113,745,1413,1887,32,195,35,043,010716,4,2015
"Block Group 2, Census Tract 107.16, Sandoval County, New Mexico",841,0,30,0,0,48,14,14,0,855,0,30,0,0,62,102,831,747,0,0,35,043,010716,2,2015
"Block Group 2, Census Tract 107.15, Sandoval County, New Mexico",866,16,0,10,0,19,21,0,21,887,16,0,31,0,19,306,626,824,10,17,35,043,010715,2,2015
"Block Group 3, Census Tract 9527, Taos County, New Mexico",1114,0,42,46,0,421,127,61,66,1141,0,160,46,48,482,1184,566,1554,0,73,35,055,952700,3,2015
"Block Group 1, Census Tract 9523, Taos County, New Mexico",732,10,0,0,0,226,91,91,0,823,10,0,0,0,317,611,448,763,0,0,35,055,952300,1,2015
"Block Group 2, Census Tract 9523, Taos County, New Mexico",962,10,7,0,0,485,61,61,0,1016,10,14,0,0,546,841,684,1266,0,77,35,055,952300,2,2015
"Block Group 3, Census Tract 9521, Taos County, New Mexico",1267,0,79,7,0,515,118,0,118,1385,28,197,7,0,515,880,1106,1615,72,0,35,055,952100,3,2015
"Block Group 5, Census Tract 9521, Taos County, New Mexico",1015,0,15,0,0,396,2,2,0,1017,0,15,0,0,398,1103,325,1144,9,3,35,055,952100,5,2015
"Block Group 1, Census Tract 9521, Taos County, New Mexico",94,0,0,0,0,118,0,0,0,94,0,0,0,0,118,137,75,205,2,13,35,055,952100,1,2015
"Block Group 2, Census Tract 2.03, Bernalillo County, New Mexico",553,33,120,16,0,91,59,18,41,596,52,135,39,0,109,334,538,636,12,14,35,001,000203,2,2015
"Block Group 1, Census Tract 4.02, Bernalillo County, New Mexico",607,0,2,62,0,21,35,16,19,642,0,13,70,0,37,192,535,705,0,24,35,001,000402,1,2015
"Block Group 2, Census Tract 4.02, Bernalillo County, New Mexico",598,13,0,0,0,25,18,7,11,616,13,0,11,0,32,221,433,560,16,8,35,001,000402,2,2015
"Block Group 2, Census Tract 7.04, Bernalillo County, New Mexico",895,32,16,0,0,275,25,25,0,895,32,41,0,0,300,539,704,1043,0,18,35,001,000704,2,2015
"Block Group 3, Census Tract 7.04, Bernalillo County, New Mexico",1324,24,42,135,0,120,68,47,21,1383,33,42,156,0,167,709,1004,1427,19,34,35,001,000704,3,2015
"Block Group 3, Census Tract 7.13, Bernalillo County, New Mexico",551,19,0,0,0,0,0,0,0,551,19,0,0,0,0,90,480,553,0,14,35,001,000713,3,2015
"Block Group 1, Census Tract 7.13, Bernalillo County, New Mexico",451,214,195,0,0,35,73,0,73,464,287,255,0,0,35,364,604,683,0,0,35,001,000713,1,2015
"Block Group 4, Census Tract 9455, McKinley County, New Mexico",841,23,307,63,0,253,66,0,66,907,42,307,110,0,253,394,1159,1271,11,0,35,031,945500,4,2015
"Block Group 4, Census Tract 9460, McKinley County, New Mexico",170,0,696,0,0,0,25,5,20,195,0,716,0,0,5,58,833,674,0,20,35,031,946000,4,2015
"Block Group 1, Census Tract 9460, McKinley County, New Mexico",58,0,915,1,0,1,29,1,28,84,2,942,3,0,2,37,967,703,4,3,35,031,946000,1,2015
"Block Group 3, Census Tract 9460, McKinley County, New Mexico",133,0,1431,7,0,3,9,9,0,133,0,1440,7,0,12,266,1317,1067,0,2,35,031,946000,3,2015
"Block Group 2, Census Tract 9460, McKinley County, New Mexico",5,0,925,0,0,2,20,10,10,14,1,942,3,0,12,13,939,674,7,7,35,031,946000,2,2015
"Block Group 3, Census Tract 9437, McKinley County, New Mexico",25,0,837,0,0,0,7,0,7,25,5,842,2,2,0,27,842,670,0,2,35,031,943700,3,2015
"Block Group 2, Census Tract 1.16, Bernalillo County, New Mexico",1206,0,16,9,0,61,78,18,60,1284,0,53,32,0,79,475,895,1147,10,0,35,001,000116,2,2015
"Block Group 1, Census Tract 1.18, Bernalillo County, New Mexico",1576,10,259,15,0,89,0,0,0,1576,10,259,15,0,89,524,1425,1590,0,8,35,001,000118,1,2015
"Block Group 2, Census Tract 1.18, Bernalillo County, New Mexico",641,0,0,0,0,4,14,0,14,655,0,14,0,0,4,101,558,566,6,13,35,001,000118,2,2015
"Block Group 1, Census Tract 15, Bernalillo County, New Mexico",681,29,10,22,0,12,66,0,66,737,49,31,67,28,12,130,690,806,0,5,35,001,001500,1,2015
"Block Group 2, Census Tract 9415, Cibola County, New Mexico",45,0,2405,0,0,31,19,0,19,64,0,2424,0,0,31,48,2452,1813,0,10,35,006,941500,2,2015
"Block Group 1, Census Tract 9744, Cibola County, New Mexico",658,0,171,8,0,262,26,5,21,684,0,185,15,0,267,672,453,893,0,0,35,006,974400,1,2015
"Block Group 3, Census Tract 9744, Cibola County, New Mexico",535,0,20,0,0,243,115,40,75,642,34,69,0,0,316,701,212,764,0,8,35,006,974400,3,2015
"Block Group 2, Census Tract 9744, Cibola County, New Mexico",976,30,285,12,0,343,15,6,9,985,30,300,12,0,349,934,727,1270,0,0,35,006,974400,2,2015
"Block Group 2, Census Tract 9636, Torrance County, New Mexico",536,0,0,0,0,0,15,0,15,551,0,15,0,0,0,186,365,471,0,0,35,057,963600,2,2015
"Block Group 4, Census Tract 9437, McKinley County, New Mexico",13,0,1248,0,0,0,0,0,0,13,0,1248,0,0,0,10,1251,930,3,6,35,031,943700,4,2015
"Block Group 5, Census Tract 7.07, Bernalillo County, New Mexico",1995,286,185,0,0,701,17,0,17,2012,286,202,0,0,701,2406,778,2029,26,11,35,001,000707,5,2015
"Block Group 1, Census Tract 7.07, Bernalillo County, New Mexico",653,163,0,0,0,63,0,0,0,653,163,0,0,0,63,328,551,757,12,27,35,001,000707,1,2015
"Block Group 2, Census Tract 37.18, Bernalillo County, New Mexico",593,143,0,0,0,0,26,0,26,619,143,18,8,0,0,131,631,624,15,6,35,001,003718,2,2015
"Block Group 3, Census Tract 7.11, Bernalillo County, New Mexico",1025,0,25,9,0,153,47,39,8,1072,0,25,17,0,192,372,887,995,0,24,35,001,000711,3,2015
"Block Group 1, Census Tract 7.11, Bernalillo County, New Mexico",1970,46,0,128,0,148,175,57,118,2145,123,49,141,0,205,509,1958,1956,11,0,35,001,000711,1,2015
"Block Group 5, Census Tract 9.01, Bernalillo County, New Mexico",284,0,46,0,0,152,0,0,0,284,0,46,0,0,152,345,137,414,0,0,35,001,000901,5,2015
"Block Group 2, Census Tract 9.01, Bernalillo County, New Mexico",265,0,160,20,0,263,39,39,0,304,0,160,20,0,302,502,245,495,0,0,35,001,000901,2,2015
"Block Group 1, Census Tract 9.01, Bernalillo County, New Mexico",414,41,134,21,0,246,10,0,10,424,41,134,31,0,246,462,404,655,0,12,35,001,000901,1,2015
"Block Group 7, Census Tract 9.01, Bernalillo County, New Mexico",484,178,79,0,0,328,0,0,0,484,178,79,0,0,328,639,430,892,0,0,35,001,000901,7,2015
"Block Group 3, Census Tract 9.01, Bernalillo County, New Mexico",453,0,343,13,0,443,93,76,17,453,17,360,106,0,519,955,390,899,0,0,35,001,000901,3,2015
"Block Group 3, Census Tract 24.01, Bernalillo County, New Mexico",1154,124,63,5,0,921,39,29,10,1193,124,73,5,0,950,1837,469,1609,9,32,35,001,002401,3,2015
"Block Group 2, Census Tract 24.01, Bernalillo County, New Mexico",916,0,0,0,0,337,0,0,0,916,0,0,0,0,337,1095,158,911,16,26,35,001,002401,2,2015
"Block Group 3, Census Tract 9742.02, Cibola County, New Mexico",830,51,324,17,0,191,22,0,22,852,51,346,17,0,207,616,819,953,0,0,35,006,974202,3,2015
"Block Group 1, Census Tract 9.04, Bernalillo County, New Mexico",293,0,7,0,0,19,6,6,0,299,0,7,0,0,25,119,206,282,0,0,35,001,000904,1,2015
"Block Group 3, Census Tract 9.04, Bernalillo County, New Mexico",1200,60,57,87,69,205,49,11,38,1249,60,77,105,69,216,621,1106,1552,0,20,35,001,000904,3,2015
"Block Group 2, Census Tract 9.04, Bernalillo County, New Mexico",1098,22,133,84,9,676,98,7,91,1162,68,184,106,49,692,1265,855,1522,9,14,35,001,000904,2,2015
"Block Group 5, Census Tract 11.01, Bernalillo County, New Mexico",814,8,0,22,0,46,80,15,65,850,8,44,87,0,61,233,737,868,2,2,35,001,001101,5,2015
"Block Group 2, Census Tract 11.01, Bernalillo County, New Mexico",520,0,233,57,0,0,147,0,147,667,134,380,163,0,0,61,896,663,13,27,35,001,001101,2,2015
"Block Group 1, Census Tract 11.01, Bernalillo County, New Mexico",563,52,76,0,0,41,0,0,0,563,52,76,0,0,41,93,639,674,0,0,35,001,001101,1,2015
"Block Group 3, Census Tract 11.01, Bernalillo County, New Mexico",476,0,0,0,0,0,0,0,0,476,0,0,0,0,0,68,408,439,10,17,35,001,001101,3,2015
"Block Group 4, Census Tract 11.01, Bernalillo County, New Mexico",964,29,0,0,18,151,54,14,40,1018,69,0,40,18,165,597,619,1053,0,0,35,001,001101,4,2015
"Block Group 3, Census Tract 13, Bernalillo County, New Mexico",303,66,55,0,0,311,77,66,11,321,77,55,59,0,388,708,104,591,0,18,35,001,001300,3,2015
"Block Group 4, Census Tract 13, Bernalillo County, New Mexico",931,6,54,0,0,805,296,296,0,940,6,62,279,0,1101,1996,96,1563,0,14,35,001,001300,4,2015
"Block Group 1, Census Tract 13, Bernalillo County, New Mexico",433,0,0,0,0,235,0,0,0,433,0,0,0,0,235,654,14,473,11,0,35,001,001300,1,2015
"Block Group 2, Census Tract 13, Bernalillo County, New Mexico",362,11,7,0,0,463,0,0,0,362,11,7,0,0,463,815,28,626,0,12,35,001,001300,2,2015
"Block Group 1, Census Tract 1.07, Bernalillo County, New Mexico",1298,32,0,19,0,64,13,13,0,1311,32,0,19,0,77,289,1137,1247,15,8,35,001,000107,1,2015
"Block Group 2, Census Tract 1.07, Bernalillo County, New Mexico",1015,0,0,0,0,0,0,0,0,1015,0,0,0,0,0,192,823,830,0,0,35,001,000107,2,2015
"Block Group 2, Census Tract 1.12, Bernalillo County, New Mexico",651,0,8,69,0,0,37,0,37,688,0,8,106,0,0,137,628,651,5,11,35,001,000112,2,2015
