NAME,B02001_002E,B02001_003E,B02001_004E,B02001_005E,B02001_006E,B02001_007E,B02001_008E,B02001_009E,B02001_010E,B02008_001E,B02009_001E,B02010_001E,B02011_001E,B02012_001E,B02013_001E,B03003_003E,B03003_002E,B21001_001E,B01001_025E,B01001_049E,state,county,tract,block group,YEAR
"Block Group 2, Census Tract 1.14, Bernalillo County, New Mexico",912,20,0,24,0,49,164,113,51,1058,30,41,24,18,162,526,643,976,0,9,35,001,000114,2,2021
"Block Group 1, Census Tract 1.15, Bernalillo County, New Mexico",928,69,54,0,0,14,53,0,53,960,98,99,0,0,28,168,950,1077,10,10,35,001,000115,1,2021
"Block Group 2, Census Tract 1.15, Bernalillo County, New Mexico",906,25,123,0,0,80,6,0,6,912,25,129,0,0,80,243,897,812,8,0,35,001,000115,2,2021
"Block Group 3, Census Tract 1.15, Bernalillo County, New Mexico",944,16,65,0,0,46,68,10,58,1012,16,111,12,0,56,434,705,966,23,23,35,001,000115,3,2021
"Block Group 1, Census Tract 1.16, Bernalillo County, New Mexico",1265,28,50,20,0,20,98,85,13,1363,35,50,26,0,105,473,1008,1238,18,11,35,001,000116,1,2021
"Block Group 2, Census Tract 1.16, Bernalillo County, New Mexico",1098,22,164,0,0,69,34,16,18,1132,40,164,0,0,85,377,1010,1153,0,0,35,001,000116,2,2021
"Block Group 1, Census Tract 1.17, Bernalillo County, New Mexico",762,0,32,36,0,149,106,55,51,852,0,58,77,0,204,404,681,855,15,34,35,001,000117,1,2021
"Block Group 2, Census Tract 1.17, Bernalillo County, New Mexico",912,0,7,100,0,183,51,31,20,963,13,7,107,0,214,334,919,1101,49,0,35,001,000117,2,2021
"Block Group 1, Census Tract 1.18, Bernalillo County, New Mexico",1188,20,0,31,0,179,141,113,28,1329,20,28,31,0,292,617,942,1227,0,6,35,001,000118,1,2021
"Block Group 2, Census Tract 1.18, Bernalillo County, New Mexico",766,20,0,44,0,30,107,107,0,873,20,0,44,0,137,384,583,668,0,10,35,001,000118,2,2021
"Block Group 1, Census Tract 1.19, Bernalillo County, New Mexico",903,261,0,2,0,92,123,86,37,1026,266,32,2,0,178,490,891,1109,41,5,35,001,000119,1,2021
"Block Group 2, Census Tract 1.19, Bernalillo County, New Mexico",416,10,6,3,0,33,22,19,3,438,10,6,6,0,55,198,292,431,6,10,35,001,000119,2,2021
"Block Group 1, Census Tract 1.20, Bernalillo County, New Mexico",834,54,42,0,0,81,224,165,59,1049,106,42,16,9,246,306,929,982,0,43,35,001,000120,1,2021
"Block Group 2, Census Tract 1.20, Bernalillo County, New Mexico",968,94,411,86,0,41,59,0,59,1027,94,437,119,0,41,614,1045,1145,18,2,35,001,000120,2,2021
"Block Group 1, Census Tract 1.21, Bernalillo County, New Mexico",666,53,20,0,0,19,84,63,21,750,53,41,0,0,82,275,567,750,0,0,35,001,000121,1,2021
"Block Group 2, Census Tract 1.21, Bernalillo County, New Mexico",618,51,25,20,0,96,481,398,83,1099,113,26,40,0,494,784,507,886,3,18,35,001,000121,2,2021
"Block Group 3, Census Tract 1.21, Bernalillo County, New Mexico",935,44,43,6,0,8,102,84,18,1037,44,43,24,0,92,252,886,1089,17,78,35,001,000121,3,2021
"Block Group 4, Census Tract 1.21, Bernalillo County, New Mexico",981,0,14,0,0,3,517,499,18,1498,18,14,0,0,502,939,576,1108,36,18,35,001,000121,4,2021
"Block Group 5, Census Tract 1.21, Bernalillo County, New Mexico",407,0,87,20,0,19,55,0,55,462,0,142,20,0,19,104,484,476,0,0,35,001,000121,5,2021
"Block Group 1, Census Tract 1.22, Bernalillo County, New Mexico",1296,1,0,0,0,67,469,80,389,1376,1,0,389,389,147,1140,693,1147,0,17,35,001,000122,1,2021
"Block Group 2, Census Tract 1.22, Bernalillo County, New Mexico",637,0,158,0,0,96,129,129,0,766,0,158,0,0,225,536,484,760,0,0,35,001,000122,2,2021
"Block Group 3, Census Tract 1.22, Bernalillo County, New Mexico",699,0,0,0,0,41,60,60,0,759,0,0,0,0,101,292,508,680,0,21,35,001,000122,3,2021
"Block Group 4, Census Tract 1.22, Bernalillo County, New Mexico",995,26,0,27,0,233,101,65,36,1096,26,0,63,0,298,591,791,1125,28,35,35,001,000122,4,2021
"Block Group 1, Census Tract 1.23, Bernalillo County, New Mexico",560,115,2,0,0,0,112,69,43,672,115,45,0,0,69,289,500,672,0,4,35,001,000123,1,2021
"Block Group 2, Census Tract 1.23, Bernalillo County, New Mexico",431,0,0,0,0,3,43,43,0,474,0,0,0,0,46,269,208,377,20,0,35,001,000123,2,2021
"Block Group 3, Census Tract 1.23, Bernalillo County, New Mexico",693,0,0,20,0,98,25,20,5,718,0,5,20,0,118,517,319,572,14,0,35,001,000123,3,2021
"Block Group 4, Census Tract 1.23, Bernalillo County, New Mexico",587,5,107,13,0,28,50,50,0,637,5,107,13,0,78,316,474,740,10,79,35,001,000123,4,2021
"Block Group 5, Census Tract 1.23, Bernalillo County, New Mexico",1411,0,0,69,0,0,89,81,8,1500,0,0,69,8,81,254,1315,1156,15,18,35,001,000123,5,2021
"Block Group 1, Census Tract 1.24, Bernalillo County, New Mexico",564,35,0,0,0,160,0,0,0,564,35,0,0,0,160,450,309,759,0,0,35,001,000124,1,2021
"Block Group 2, Census Tract 1.24, Bernalillo County, New Mexico",590,52,0,0,0,139,52,52,0,590,104,0,0,0,191,415,418,743,0,0,35,001,000124,2,2021
"Block Group 3, Census Tract 1.24, Bernalillo County, New Mexico",579,0,1,0,0,34,42,11,31,621,0,1,31,0,45,223,433,550,17,1,35,001,000124,3,2021
"Block Group 4, Census Tract 1.24, Bernalillo County, New Mexico",1279,110,88,0,0,155,186,149,37,1428,147,125,0,0,304,790,1028,1439,2,22,35,001,000124,4,2021
"Block Group 1, Census Tract 1.25, Bernalillo County, New Mexico",1198,0,44,102,0,55,96,33,63,1294,0,44,165,0,88,234,1261,1299,7,7,35,001,000125,1,2021
"Block Group 2, Census Tract 1.25, Bernalillo County, New Mexico",1020,16,18,217,0,40,43,15,28,1063,16,31,232,0,55,355,999,1149,46,50,35,001,000125,2,2021
"Block Group 3, Census Tract 1.25, Bernalillo County, New Mexico",1104,15,7,10,0,19,6,0,6,1110,15,13,10,0,19,209,952,922,0,8,35,001,000125,3,2021
"Block Group 1, Census Tract 1.26, Bernalillo County, New Mexico",708,0,5,47,0,56,333,294,39,1009,0,5,118,0,350,408,741,1008,27,33,35,001,000126,1,2021
"Block Group 2, Census Tract 1.26, Bernalillo County, New Mexico",836,0,3,0,0,177,82,42,40,885,32,44,0,0,219,417,681,872,3,26,35,001,000126,2,2021
"Block Group 1, Census Tract 1.27, Bernalillo County, New Mexico",411,0,60,38,0,30,165,165,0,576,0,60,38,0,195,292,412,526,1,15,35,001,000127,1,2021
"Block Group 2, Census Tract 1.27, Bernalillo County, New Mexico",765,0,0,0,0,25,142,9,133,907,128,5,0,0,34,252,680,729,8,36,35,001,000127,2,2021
"Block Group 3, Census Tract 1.27, Bernalillo County, New Mexico",678,0,118,0,0,11,73,0,73,751,49,142,0,0,35,183,697,746,0,0,35,001,000127,3,2021
"Block Group 1, Census Tract 1.28, Bernalillo County, New Mexico",295,28,177,0,0,0,94,14,80,378,34,226,0,38,49,177,417,443,18,15,35,001,000128,1,2021
"Block Group 2, Census Tract 1.28, Bernalillo County, New Mexico",732,95,14,62,0,85,235,178,57,967,105,61,62,0,283,487,736,1018,25,22,35,001,000128,2,2021
"Block Group 3, Census Tract 1.28, Bernalillo County, New Mexico",424,0,0,16,0,181,19,19,0,443,0,0,16,0,200,416,224,586,0,27,35,001,000128,3,2021
"Block Group 4, Census Tract 1.28, Bernalillo County, New Mexico",578,23,103,0,0,58,122,65,57,685,51,103,29,29,123,436,448,688,0,11,35,001,000128,4,2021
"Block Group 1, Census Tract 1.29, Bernalillo County, New Mexico",677,20,799,50,0,380,180,0,180,764,107,892,107,36,380,865,1241,1790,0,20,35,001,000129,1,2021
"Block Group 2, Census Tract 1.29, Bernalillo County, New Mexico",1357,84,0,262,0,89,219,163,56,1576,84,56,262,0,252,790,1221,1633,0,33,35,001,000129,2,2021
"Block Group 3, Census Tract 1.29, Bernalillo County, New Mexico",354,0,0,0,0,0,59,59,0,413,0,0,0,0,59,196,217,383,0,0,35,001,000129,3,2021
"Block Group 1, Census Tract 2.03, Bernalillo County, New Mexico",737,12,62,38,0,53,111,48,63,848,61,69,45,0,101,294,719,769,0,8,35,001,000203,1,2021
"Block Group 2, Census Tract 2.03, Bernalillo County, New Mexico",492,36,89,14,0,142,137,107,30,604,66,89,39,0,249,350,560,765,18,62,35,001,000203,2,2021
"Block Group 1, Census Tract 2.04, Bernalillo County, New Mexico",1315,57,26,0,0,30,257,168,89,1561,78,105,0,0,266,742,943,1465,7,0,35,001,000204,1,2021
"Block Group 2, Census Tract 2.04, Bernalillo County, New Mexico",735,46,72,25,0,361,366,244,122,1007,80,204,75,0,640,788,817,1273,0,21,35,001,000204,2,2021
"Block Group 1, Census Tract 2.05, Bernalillo County, New Mexico",222,41,139,26,0,95,107,38,69,329,41,208,26,0,202,263,367,544,0,0,35,001,000205,1,2021
"Block Group 2, Census Tract 2.05, Bernalillo County, New Mexico",722,0,0,0,0,22,186,169,17,907,0,0,17,17,191,570,360,569,0,0,35,001,000205,2,2021
"Block Group 3, Census Tract 2.05, Bernalillo County, New Mexico",240,0,68,25,0,120,50,44,6,266,0,98,25,0,164,248,255,476,8,55,35,001,000205,3,2021
"Block Group 4, Census Tract 2.05, Bernalillo County, New Mexico",898,8,84,45,0,91,23,0,23,921,8,84,68,0,91,241,908,918,0,0,35,001,000205,4,2021
"Block Group 1, Census Tract 2.06, Bernalillo County, New Mexico",1135,93,85,4,0,507,446,123,323,1581,299,136,4,66,696,888,1382,1794,20,69,35,001,000206,1,2021
"Block Group 2, Census Tract 2.06, Bernalillo County, New Mexico",785,63,51,0,0,8,57,29,28,842,76,64,15,0,37,374,590,808,0,19,35,001,000206,2,2021
"Block Group 1, Census Tract 2.07, Bernalillo County, New Mexico",739,66,16,17,0,179,218,7,211,957,134,16,160,0,254,601,634,991,19,0,35,001,000207,1,2021
"Block Group 2, Census Tract 2.07, Bernalillo County, New Mexico",246,39,38,18,0,127,77,0,77,323,39,58,75,0,127,243,302,469,11,8,35,001,000207,2,2021
"Block Group 3, Census Tract 2.07, Bernalillo County, New Mexico",486,11,10,0,0,67,160,32,128,646,43,41,72,9,99,336,398,584,19,33,35,001,000207,3,2021
"Block Group 1, Census Tract 2.08, Bernalillo County, New Mexico",497,0,0,80,0,34,73,61,12,570,12,0,80,0,95,448,236,595,0,12,35,001,000208,1,2021
"Block Group 2, Census Tract 2.08, Bernalillo County, New Mexico",422,39,79,0,0,221,24,19,5,446,39,79,5,0,240,345,440,670,0,0,35,001,000208,2,2021
"Block Group 3, Census Tract 2.08, Bernalillo County, New Mexico",726,122,16,0,0,235,162,34,128,888,132,118,33,0,348,716,545,1067,20,18,35,001,000208,3,2021
"Block Group 1, Census Tract 3, Bernalillo County, New Mexico",1113,0,0,0,52,0,54,21,33,1146,21,18,15,52,21,557,662,1136,0,0,35,001,000300,1,2021
"Block Group 2, Census Tract 3, Bernalillo County, New Mexico",499,87,0,0,0,1,96,75,21,595,87,5,16,0,76,129,554,589,0,12,35,001,000300,2,2021
"Block Group 3, Census Tract 3, Bernalillo County, New Mexico",572,61,12,0,0,42,87,19,68,659,61,23,57,0,61,242,532,520,13,0,35,001,000300,3,2021
"Block Group 4, Census Tract 3, Bernalillo County, New Mexico",745,0,0,52,0,0,237,86,151,982,0,79,203,0,165,358,676,711,15,14,35,001,000300,4,2021
"Block Group 5, Census Tract 3, Bernalillo County, New Mexico",993,0,0,181,0,66,27,11,16,1020,0,16,181,0,93,349,918,1148,0,26,35,001,000300,5,2021
"Block Group 6, Census Tract 3, Bernalillo County, New Mexico",863,31,24,87,0,15,184,149,35,1043,31,63,87,0,164,311,893,1006,4,25,35,001,000300,6,2021
"Block Group 1, Census Tract 4.01, Bernalillo County, New Mexico",587,0,24,169,0,403,162,94,68,749,0,25,236,0,497,666,679,1074,0,0,35,001,000401,1,2021
"Block Group 2, Census Tract 4.01, Bernalillo County, New Mexico",651,33,39,81,0,36,32,15,17,683,49,39,82,0,51,278,594,780,19,10,35,001,000401,2,2021
"Block Group 3, Census Tract 4.01, Bernalillo County, New Mexico",1397,0,72,167,0,140,326,222,104,1696,103,149,194,0,362,1126,976,1533,0,17,35,001,000401,3,2021
"Block Group 1, Census Tract 4.02, Bernalillo County, New Mexico",396,76,22,58,0,58,388,83,305,763,402,37,58,0,141,257,741,645,0,38,35,001,000402,1,2021
"Block Group 2, Census Tract 4.02, Bernalillo County, New Mexico",490,0,0,23,0,13,96,79,17,552,0,0,74,0,92,122,500,564,0,0,35,001,000402,2,2021
"Block Group 3, Census Tract 4.02, Bernalillo County, New Mexico",503,42,30,0,0,0,185,142,43,688,64,51,0,0,142,219,541,646,0,12,35,001,000402,3,2021
"Block Group 4, Census Tract 4.02, Bernalillo County, New Mexico",818,0,44,0,0,42,230,100,130,1029,0,97,107,49,142,268,866,807,0,0,35,001,000402,4,2021
"Block Group 1, Census Tract 5.01, Bernalillo County, New Mexico",1334,100,472,0,0,13,564,423,141,1786,122,704,21,36,436,1142,1341,1991,12,134,35,001,000501,1,2021
"Block Group 2, Census Tract 5.01, Bernalillo County, New Mexico",440,70,13,37,0,44,45,28,17,482,73,30,37,0,72,171,478,597,21,55,35,001,000501,2,2021
"Block Group 1, Census Tract 5.03, Bernalillo County, New Mexico",1156,33,83,194,0,0,107,9,98,1263,33,118,273,0,9,321,1252,1400,59,15,35,001,000503,1,2021
"Block Group 2, Census Tract 5.03, Bernalillo County, New Mexico",1397,2,327,0,0,162,156,130,26,1553,28,327,0,0,292,367,1677,1896,23,70,35,001,000503,2,2021
"Block Group 1, Census Tract 5.04, Bernalillo County, New Mexico",877,29,60,16,0,104,37,37,0,914,29,60,16,0,141,258,865,1053,49,41,35,001,000504,1,2021
"Block Group 1, Census Tract 6.01, Bernalillo County, New Mexico",828,80,0,0,0,44,125,68,57,953,114,0,23,0,112,442,635,840,0,30,35,001,000601,1,2021
"Block Group 2, Census Tract 6.01, Bernalillo County, New Mexico",909,0,99,0,0,106,42,27,15,951,15,99,0,0,133,633,523,844,43,27,35,001,000601,2,2021
"Block Group 3, Census Tract 6.01, Bernalillo County, New Mexico",762,0,38,135,0,27,91,33,58,850,0,99,135,0,74,324,729,816,33,17,35,001,000601,3,2021
"Block Group 4, Census Tract 6.01, Bernalillo County, New Mexico",714,41,42,0,0,13,201,57,144,915,62,128,48,0,115,307,704,834,0,0,35,001,000601,4,2021
"Block Group 1, Census Tract 6.03, Bernalillo County, New Mexico",1310,257,123,178,0,140,242,228,14,1500,257,189,178,0,368,1275,975,1690,33,8,35,001,000603,1,2021
"Block Group 2, Census Tract 6.03, Bernalillo County, New Mexico",963,576,74,39,0,443,61,47,14,1024,576,88,39,0,490,1424,732,1604,0,0,35,001,000603,2,2021
"Block Group 1, Census Tract 6.05, Bernalillo County, New Mexico",556,72,74,6,0,87,151,115,36,692,90,94,19,0,202,501,445,808,13,25,35,001,000605,1,2021
"Block Group 2, Census Tract 6.05, Bernalillo County, New Mexico",102,121,15,65,0,363,94,0,94,196,121,15,159,0,363,478,282,542,0,0,35,001,000605,2,2021
"Block Group 3, Census Tract 6.05, Bernalillo County, New Mexico",324,19,36,0,0,133,198,102,96,492,102,79,0,0,235,468,242,600,0,0,35,001,000605,3,2021
"Block Group 4, Census Tract 6.05, Bernalillo County, New Mexico",560,0,30,28,0,57,9,0,9,569,0,39,28,0,57,443,241,552,0,2,35,001,000605,4,2021
"Block Group 5, Census Tract 6.05, Bernalillo County, New Mexico",322,0,56,0,0,144,40,0,40,362,0,96,0,0,144,207,355,452,0,0,35,001,000605,5,2021
"Block Group 1, Census Tract 7.04, Bernalillo County, New Mexico",575,130,21,0,0,0,169,169,0,729,130,36,0,0,169,664,231,663,0,6,35,001,000704,1,2021
"Block Group 2, Census Tract 7.04, Bernalillo County, New Mexico",374,0,71,39,0,19,149,149,0,501,22,71,39,0,168,384,268,613,11,5,35,001,000704,2,2021
"Block Group 3, Census Tract 7.04, Bernalillo County, New Mexico",1294,0,133,32,0,40,152,75,77,1446,43,139,60,0,158,605,1046,1364,5,18,35,001,000704,3,2021
"Block Group 1, Census Tract 7.11, Bernalillo County, New Mexico",2197,26,56,65,0,121,225,195,30,2419,42,70,81,0,316,533,2157,2198,8,15,35,001,000711,1,2021
"Block Group 2, Census Tract 7.11, Bernalillo County, New Mexico",673,21,20,21,0,0,194,171,23,867,21,21,43,0,171,388,541,815,26,9,35,001,000711,2,2021
"Block Group 3, Census Tract 7.11, Bernalillo County, New Mexico",544,0,17,32,0,84,119,81,38,663,0,55,32,0,165,295,501,660,9,8,35,001,000711,3,2021
"Block Group 1, Census Tract 7.12, Bernalillo County, New Mexico",1405,24,220,2,0,113,320,199,121,1678,123,254,37,0,312,813,1271,1634,0,28,35,001,000712,1,2021
"Block Group 2, Census Tract 7.12, Bernalillo County, New Mexico",1257,153,8,170,0,43,266,239,27,1523,180,8,170,0,282,868,1029,1434,0,1,35,001,000712,2,2021
"Block Group 1, Census Tract 7.13, Bernalillo County, New Mexico",399,80,195,45,0,49,101,101,0,480,80,215,45,0,150,411,458,751,0,26,35,001,000713,1,2021
"Block Group 2, Census Tract 7.13, Bernalillo County, New Mexico",1080,117,299,0,0,109,127,71,56,1207,117,304,51,0,213,738,994,1362,13,36,35,001,000713,2,2021
"Block Group 3, Census Tract 7.13, Bernalillo County, New Mexico",560,31,101,0,0,28,103,0,103,641,31,167,59,0,72,264,559,754,27,15,35,001,000713,3,2021
"Block Group 4, Census Tract 7.13, Bernalillo County, New Mexico",1703,24,0,57,0,152,374,277,97,2077,24,0,154,0,429,1050,1260,2091,0,195,35,001,000713,4,2021
"Block Group 1, Census Tract 7.14, Bernalillo County, New Mexico",105,50,234,118,0,0,128,76,52,210,73,286,147,0,76,284,351,531,0,0,35,001,000714,1,2021
"Block Group 2, Census Tract 7.14, Bernalillo County, New Mexico",1186,74,654,79,0,65,196,65,131,1373,152,716,79,0,130,837,1417,1551,12,0,35,001,000714,2,2021
"Block Group 3, Census Tract 7.14, Bernalillo County, New Mexico",652,0,53,0,0,0,174,173,1,826,0,54,0,0,174,550,329,668,0,0,35,001,000714,3,2021
"Block Group 4, Census Tract 7.14, Bernalillo County, New Mexico",460,57,0,540,0,71,45,5,40,505,57,0,580,0,76,98,1075,926,13,32,35,001,000714,4,2021
"Block Group 1, Census Tract 7.15, Bernalillo County, New Mexico",1198,52,22,1,0,993,219,219,0,1417,52,22,1,0,1212,2212,273,1502,0,0,35,001,000715,1,2021
"Block Group 1, Census Tract 7.16, Bernalillo County, New Mexico",600,17,86,114,0,365,218,59,159,818,111,151,114,0,424,791,609,1104,0,14,35,001,000716,1,2021
"Block Group 2, Census Tract 7.16, Bernalillo County, New Mexico",1264,18,0,0,0,196,85,74,11,1349,25,11,0,0,270,987,576,987,33,0,35,001,000716,2,2021
"Block Group 3, Census Tract 7.16, Bernalillo County, New Mexico",605,6,5,0,0,110,226,155,71,746,50,161,0,0,292,759,193,521,25,0,35,001,000716,3,2021
"Block Group 4, Census Tract 7.16, Bernalillo County, New Mexico",599,8,8,0,0,0,373,0,373,966,14,381,0,0,367,917,71,897,0,30,35,001,000716,4,2021
"Block Group 1, Census Tract 7.17, Bernalillo County, New Mexico",1169,341,203,44,0,216,375,323,52,1544,356,203,81,0,539,989,1359,2094,54,72,35,001,000717,1,2021
"Block Group 1, Census Tract 7.18, Bernalillo County, New Mexico",1008,5,208,33,0,272,286,130,156,1294,54,352,33,0,402,1093,719,1511,54,14,35,001,000718,1,2021
"Block Group 2, Census Tract 7.18, Bernalillo County, New Mexico",822,66,73,62,0,99,237,51,186,873,252,259,62,0,150,482,877,1113,17,29,35,001,000718,2,2021
"Block Group 3, Census Tract 7.18, Bernalillo County, New Mexico",698,0,7,96,0,93,160,160,0,858,0,7,96,0,253,636,418,847,0,0,35,001,000718,3,2021
"Block Group 1, Census Tract 7.19, Bernalillo County, New Mexico",2555,196,86,428,0,0,232,167,65,2746,254,86,476,0,167,1217,2280,2429,0,0,35,001,000719,1,2021
"Block Group 1, Census Tract 7.20, Bernalillo County, New Mexico",377,49,0,0,0,28,75,22,53,452,49,0,53,0,50,167,362,522,0,11,35,001,000720,1,2021
"Block Group 2, Census Tract 7.20, Bernalillo County, New Mexico",1952,24,0,53,0,0,151,105,46,2070,64,0,99,0,105,672,1508,1781,103,128,35,001,000720,2,2021
"Block Group 3, Census Tract 7.20, Bernalillo County, New Mexico",1311,0,0,0,0,45,115,83,32,1426,18,0,14,0,128,357,1114,1250,23,41,35,001,000720,3,2021
"Block Group 1, Census Tract 9.04, Bernalillo County, New Mexico",1011,174,184,61,34,307,248,148,100,1259,256,197,66,34,455,1188,831,1518,0,13,35,001,000904,1,2021
"Block Group 2, Census Tract 9.04, Bernalillo County, New Mexico",1186,37,31,9,9,437,291,165,126,1463,95,100,22,9,602,1002,998,1577,12,0,35,001,000904,2,2021
"Block Group 1, Census Tract 9.05, Bernalillo County, New Mexico",836,207,232,31,0,111,90,47,43,917,229,241,52,0,158,573,934,1306,0,0,35,001,000905,1,2021
"Block Group 1, Census Tract 9.06, Bernalillo County, New Mexico",667,133,191,0,0,111,316,316,0,983,133,191,0,0,427,555,863,1037,25,23,35,001,000906,1,2021
"Block Group 2, Census Tract 9.06, Bernalillo County, New Mexico",1084,81,25,0,0,163,53,2,51,1137,130,25,2,0,165,499,907,1295,0,32,35,001,000906,2,2021
"Block Group 3, Census Tract 9.06, Bernalillo County, New Mexico",264,63,166,0,0,129,0,0,0,264,63,166,0,0,129,186,436,399,0,0,35,001,000906,3,2021
"Block Group 1, Census Tract 9.07, Bernalillo County, New Mexico",677,46,0,0,0,24,136,63,73,813,46,73,0,0,87,670,213,731,0,57,35,001,000907,1,2021
"Block Group 2, Census Tract 9.07, Bernalillo County, New Mexico",658,24,31,0,0,188,239,31,208,861,79,36,179,5,219,686,454,886,0,0,35,001,000907,2,2021
"Block Group 3, Census Tract 9.07, Bernalillo County, New Mexico",395,0,37,0,0,196,105,105,0,500,0,37,0,0,301,581,152,554,0,0,35,001,000907,3,2021
"Block Group 1, Census Tract 9.08, Bernalillo County, New Mexico",353,53,74,0,0,320,279,213,66,632,119,74,0,0,533,905,174,612,0,0,35,001,000908,1,2021
"Block Group 2, Census Tract 9.08, Bernalillo County, New Mexico",394,39,17,0,0,0,133,89,44,527,39,61,0,0,89,504,79,521,0,0,35,001,000908,2,2021
"Block Group 3, Census Tract 9.08, Bernalillo County, New Mexico",1198,78,27,23,0,17,274,36,238,1472,316,27,23,0,53,1141,476,661,0,0,35,001,000908,3,2021
"Block Group 4, Census Tract 9.08, Bernalillo County, New Mexico",628,88,80,80,0,412,85,85,0,713,88,80,80,0,497,981,392,1070,0,0,35,001,000908,4,2021
"Block Group 1, Census Tract 11.01, Bernalillo County, New Mexico",1389,12,0,0,0,166,111,59,52,1500,51,0,13,0,225,722,956,1373,14,23,35,001,001101,1,2021
"Block Group 2, Census Tract 11.01, Bernalillo County, New Mexico",479,0,0,23,0,13,125,111,14,604,0,0,37,0,124,243,397,456,24,0,35,001,001101,2,2021
"Block Group 3, Census Tract 11.01, Bernalillo County, New Mexico",1158,34,66,56,0,528,221,43,178,1305,212,140,56,0,571,636,1427,1490,0,9,35,001,001101,3,2021
"Block Group 1, Census Tract 11.02, Bernalillo County, New Mexico",446,0,27,0,0,35,46,37,9,492,0,36,0,0,72,79,475,493,5,10,35,001,001102,1,2021
"Block Group 2, Census Tract 11.02, Bernalillo County, New Mexico",674,28,0,0,0,0,92,72,20,766,28,0,20,0,72,203,591,659,8,104,35,001,001102,2,2021
"Block Group 3, Census Tract 11.02, Bernalillo County, New Mexico",1030,80,146,21,0,246,30,22,8,1045,81,160,29,0,268,1023,530,1266,0,0,35,001,001102,3,2021
"Block Group 1, Census Tract 12.01, Bernalillo County, New Mexico",784,0,0,25,0,34,75,75,0,859,0,0,25,0,109,623,295,798,0,0,35,001,001201,1,2021
"Block Group 2, Census Tract 12.01, Bernalillo County, New Mexico",983,181,0,67,0,309,403,177,226,1338,407,0,67,226,486,1533,410,1412,0,0,35,001,001201,2,2021
"Block Group 3, Census Tract 12.01, Bernalillo County, New Mexico",603,33,41,0,0,41,75,0,75,678,67,73,9,0,41,247,546,766,0,35,35,001,001201,3,2021
"Block Group 4, Census Tract 12.01, Bernalillo County, New Mexico",353,0,21,87,0,98,23,23,0,376,0,21,87,0,121,382,200,520,0,0,35,001,001201,4,2021
