NAME,B26001_001E,B02014_001E,B16005_007E,B16005_008E,B16005_012E,B16005_013E,B16005_017E,B16005_022E,B16005_023E,B16005_029E,B16005_030E,B16005_034E,B16005_035E,B16005_039E,B16005_040E,B16005_044E,B16005_045E,B01001A_014E,B01001A_015E,B01001A_016E,B01001A_029E,B01001A_030E,B01001B_014E,B01001B_015E,B01001B_016E,B01001B_029E,B01001B_030E,B01001B_031E,B01001C_014E,B01001C_015E,B01001C_016E,B01001C_029E,B01001C_030E,B01001C_031E,B01001D_014E,B01001D_015E,B01001D_016E,B01001D_029E,B01001D_030E,B01001D_031E,B01001E_014E,B01001E_015E,B01001E_016E,B01001E_029E,B01001E_030E,B01001E_031E,B01001F_014E,B01001F_015E,state,county,tract,YEAR
"Census Tract 7, Otero County, New Mexico",0,42,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,422,244,20,347,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,035,000700,2018
"Census Tract 9702, Valencia County, New Mexico",0,195,0,0,0,0,0,0,0,11,56,0,0,0,0,0,0,268,101,59,166,149,11,0,0,0,0,0,0,0,12,9,44,0,6,0,0,0,5,0,0,0,0,0,0,0,0,0,35,061,970200,2018
"Census Tract 9711, Valencia County, New Mexico",0,0,12,0,0,0,0,0,0,12,37,0,0,0,0,0,0,72,5,5,80,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,061,971100,2018
"Census Tract 9709.01, Valencia County, New Mexico",90,233,21,6,0,0,0,0,0,28,22,0,0,0,0,0,0,169,28,36,271,68,20,0,0,15,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,51,10,35,061,970901,2018
"Census Tract 9709.02, Valencia County, New Mexico",28,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,115,45,0,123,104,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,19,35,061,970902,2018
"Census Tract 9701.02, Valencia County, New Mexico",0,53,0,0,0,0,0,0,0,11,13,0,0,0,0,0,0,322,75,43,260,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,35,061,970102,2018
"Census Tract 9707, Valencia County, New Mexico",1165,355,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,414,57,55,277,116,14,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,35,061,970700,2018
"Census Tract 9703.01, Valencia County, New Mexico",9,173,67,0,0,0,0,0,0,406,272,0,0,0,0,0,0,69,76,40,163,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,9,35,061,970301,2018
"Census Tract 9701.01, Valencia County, New Mexico",0,28,25,22,0,0,0,0,0,200,252,0,0,0,0,0,0,98,29,6,106,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,061,970101,2018
"Census Tract 9703.03, Valencia County, New Mexico",47,64,21,18,0,0,0,0,0,22,0,48,0,0,0,0,0,221,227,8,326,299,0,0,0,0,0,0,38,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,35,061,970303,2018
"Census Tract 9710, Valencia County, New Mexico",0,149,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262,184,132,284,214,0,0,0,0,0,0,0,0,23,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,35,061,971000,2018
"Census Tract 9403, Valencia County, New Mexico",0,966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,0,0,0,0,29,21,8,23,32,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,061,940300,2018
"Census Tract 9708, Valencia County, New Mexico",5,543,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314,156,74,254,108,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,35,061,970800,2018
"Census Tract 9632.01, Torrance County, New Mexico",0,3,27,0,0,0,0,0,0,0,32,0,0,0,0,0,0,157,56,14,259,50,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,057,963201,2018
"Census Tract 9632.02, Torrance County, New Mexico",0,110,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,227,53,20,100,75,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,057,963202,2018
"Census Tract 6.03, Bernalillo County, New Mexico",0,465,8,0,9,0,0,0,0,347,159,0,0,21,0,0,0,56,31,0,92,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,26,0,35,001,000603,2018
"Census Tract 7.08, Bernalillo County, New Mexico",0,293,29,0,0,0,0,0,0,112,102,0,0,0,0,12,0,162,105,53,261,156,0,0,0,0,33,0,0,0,0,0,11,0,27,16,0,0,0,0,0,0,0,0,0,0,12,13,35,001,000708,2018
"Census Tract 9.03, Bernalillo County, New Mexico",81,898,0,0,0,0,0,11,0,139,17,0,0,14,0,0,0,141,0,0,193,31,20,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,001,000903,2018
"Census Tract 12, Bernalillo County, New Mexico",0,282,13,0,10,0,0,0,0,247,144,0,0,50,21,0,0,120,23,14,97,48,0,0,12,33,11,4,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,10,35,001,001200,2018
"Census Tract 19, Bernalillo County, New Mexico",88,42,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,24,8,58,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,001,001900,2018
"Census Tract 24.02, Bernalillo County, New Mexico",5,403,123,41,0,0,0,0,0,224,88,0,0,0,0,0,0,86,84,0,162,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,35,001,002402,2018
"Census Tract 37.24, Bernalillo County, New Mexico",6,35,24,0,0,0,0,0,0,0,0,0,0,19,0,0,0,243,61,16,203,170,0,0,0,0,24,0,0,3,0,0,0,0,0,12,0,9,8,0,0,0,0,0,2,0,66,0,35,001,003724,2018
"Census Tract 37.25, Bernalillo County, New Mexico",115,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,55,5,256,141,0,0,0,15,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,5,35,001,003725,2018
"Census Tract 37.29, Bernalillo County, New Mexico",19,52,7,0,0,0,0,0,0,11,0,1,0,0,6,0,0,137,79,0,154,49,9,0,0,9,0,0,0,0,0,18,0,0,0,17,0,0,19,0,0,0,0,0,0,0,0,0,35,001,003729,2018
"Census Tract 45.02, Bernalillo County, New Mexico",5,381,81,0,0,0,0,16,0,228,168,0,0,0,0,0,0,165,71,48,264,65,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,35,001,004502,2018
"Census Tract 46.02, Bernalillo County, New Mexico",0,113,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,188,109,18,111,142,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,20,0,0,0,0,0,0,17,0,35,001,004602,2018
"Census Tract 46.03, Bernalillo County, New Mexico",44,280,37,0,0,0,0,0,0,152,46,0,0,0,0,0,0,148,120,8,249,49,0,0,0,0,0,0,0,7,0,28,7,0,0,0,0,12,0,0,0,0,0,0,0,0,19,10,35,001,004603,2018
"Census Tract 47.16, Bernalillo County, New Mexico",0,162,19,0,0,0,0,0,26,0,13,0,0,0,0,0,0,39,24,35,64,55,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,41,0,35,001,004716,2018
"Census Tract 47.22, Bernalillo County, New Mexico",253,642,0,0,0,0,0,0,0,69,0,7,0,0,0,0,0,161,93,0,260,111,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,35,001,004722,2018
"Census Tract 47.24, Bernalillo County, New Mexico",0,64,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,184,19,38,105,38,0,0,0,0,0,0,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,001,004724,2018
"Census Tract 47.27, Bernalillo County, New Mexico",8,19,0,0,0,0,0,0,0,12,0,0,0,0,0,16,0,106,29,0,88,54,15,0,0,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,001,004727,2018
"Census Tract 9.04, Bernalillo County, New Mexico",62,170,0,0,0,0,0,0,0,132,112,0,0,70,0,0,0,206,77,17,149,38,30,0,0,0,12,0,0,0,0,15,0,0,24,0,0,9,0,0,0,0,0,0,5,0,28,0,35,001,000904,2018
"Census Tract 11.01, Bernalillo County, New Mexico",5,89,0,0,0,0,0,0,0,34,54,0,0,0,0,0,0,176,115,69,204,81,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,14,0,35,001,001101,2018
"Census Tract 13, Bernalillo County, New Mexico",14,253,9,0,0,0,0,0,19,280,319,0,0,0,0,0,0,90,50,8,74,86,18,0,0,18,26,0,0,6,0,10,14,19,0,0,0,0,0,0,0,0,0,0,0,0,51,20,35,001,001300,2018
"Census Tract 20, Bernalillo County, New Mexico",20,177,15,0,0,0,0,0,0,63,5,27,0,0,0,0,0,42,32,0,89,17,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,35,001,002000,2018
"Census Tract 37.07, Bernalillo County, New Mexico",6,126,33,0,0,0,0,35,0,0,0,9,0,0,0,0,0,233,111,10,206,150,0,0,0,0,0,0,0,21,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,35,001,003707,2018
"Census Tract 37.21, Bernalillo County, New Mexico",0,31,10,0,0,0,0,0,0,0,0,19,0,0,0,0,0,525,336,34,604,213,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,141,0,0,0,0,0,0,0,0,0,0,35,001,003721,2018
"Census Tract 37.30, Bernalillo County, New Mexico",0,0,19,0,0,0,0,0,0,0,0,0,0,56,0,0,0,214,88,24,228,152,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,26,7,0,0,0,0,0,0,0,0,0,35,001,003730,2018
"Census Tract 37.32, Bernalillo County, New Mexico",0,15,0,0,28,0,0,0,0,0,0,25,0,21,18,0,0,259,120,0,321,58,0,0,0,0,0,0,0,0,0,0,0,0,10,21,0,18,0,0,0,0,0,0,0,0,18,0,35,001,003732,2018
"Census Tract 1.26, Bernalillo County, New Mexico",0,160,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,45,22,188,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,6,0,35,001,000126,2018
"Census Tract 2.04, Bernalillo County, New Mexico",16,58,0,0,0,0,0,0,0,17,0,0,0,14,0,0,0,42,53,80,74,72,9,10,0,9,7,0,0,0,0,9,0,0,7,0,0,0,0,0,0,0,0,0,0,0,33,0,35,001,000204,2018
"Census Tract 9742.01, Cibola County, New Mexico",919,1378,30,0,0,0,0,0,0,3,17,0,0,23,0,0,8,183,28,0,204,43,0,0,0,0,0,0,18,0,0,23,0,0,0,0,0,6,0,0,0,0,0,0,0,0,31,14,35,006,974201,2018
"Census Tract 9415, Cibola County, New Mexico",0,2689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,49,5,90,43,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,006,941500,2018
"Census Tract 9641, Grant County, New Mexico",55,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,145,52,273,88,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,35,017,964100,2018
"Census Tract 9642, Grant County, New Mexico",21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,170,18,127,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,017,964200,2018
"Census Tract 9643, Grant County, New Mexico",206,175,27,0,0,0,0,0,0,14,0,0,0,0,0,0,0,394,73,37,379,197,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,28,35,017,964300,2018
"Census Tract 9644, Grant County, New Mexico",113,30,33,5,0,0,0,1,0,33,0,0,0,0,0,0,0,299,121,5,322,117,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,017,964400,2018
"Census Tract 9645, Grant County, New Mexico",240,52,0,18,0,0,0,0,0,25,24,0,0,0,0,0,0,154,113,70,125,175,0,0,24,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,017,964500,2018
"Census Tract 2.07, Bernalillo County, New Mexico",47,48,7,0,0,0,0,0,0,9,10,0,0,10,15,0,0,117,57,36,159,64,8,7,0,0,14,0,0,0,0,0,0,0,0,10,0,0,15,0,0,0,0,0,0,0,26,0,35,001,000207,2018
"Census Tract 7.07, Bernalillo County, New Mexico",56,120,20,0,0,0,0,0,0,360,280,0,0,0,0,0,0,133,77,20,287,95,0,9,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,35,001,000707,2018
"Census Tract 16, Bernalillo County, New Mexico",11,343,0,0,0,0,0,0,0,8,0,0,0,15,0,0,0,38,0,0,6,27,0,0,0,0,0,0,27,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,001,001600,2018
"Census Tract 37.18, Bernalillo County, New Mexico",0,53,13,0,0,0,0,0,0,0,0,0,0,13,0,0,0,65,55,23,137,112,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,24,0,56,0,0,0,0,0,0,10,0,35,001,003718,2018
"Census Tract 9646, Grant County, New Mexico",0,57,13,0,0,0,0,0,0,11,3,0,0,0,0,0,0,180,57,15,139,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,35,017,964600,2018
"Census Tract 9647, Grant County, New Mexico",110,276,34,6,0,0,0,0,0,21,25,0,0,0,0,0,0,580,245,64,521,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,17,35,017,964700,2018
"Census Tract 9648, Grant County, New Mexico",0,10,3,0,0,0,0,0,0,14,0,0,0,0,0,0,0,123,87,27,117,64,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,017,964800,2018
"Census Tract 9700, Hidalgo County, New Mexico",44,7,0,0,0,0,0,0,0,22,18,0,0,0,0,0,0,111,105,9,111,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,023,970000,2018
"Census Tract 9702, Hidalgo County, New Mexico",60,21,22,9,4,0,0,0,0,64,36,0,0,0,0,0,0,102,67,37,132,86,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,35,023,970200,2018
"Census Tract 5.03, Lea County, New Mexico",0,20,0,0,0,0,0,0,0,114,0,0,0,0,0,0,0,155,56,47,112,42,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,025,000503,2018
"Census Tract 5.04, Lea County, New Mexico",0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,129,50,15,141,56,17,0,0,9,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,025,000504,2018
"Census Tract 7.01, Lea County, New Mexico",0,0,0,0,0,0,0,0,0,7,14,0,8,0,0,0,0,46,37,0,27,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,025,000701,2018
"Census Tract 7.02, Lea County, New Mexico",1672,118,19,10,0,0,0,0,0,74,0,0,0,0,0,0,0,74,58,16,80,27,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,35,025,000702,2018
"Census Tract 7.03, Lea County, New Mexico",182,11,10,10,0,0,0,0,0,41,0,0,0,0,0,0,0,77,30,27,76,34,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,025,000703,2018
"Census Tract 7.04, Lea County, New Mexico",0,11,44,0,0,0,0,0,0,81,0,0,0,0,0,0,0,152,0,12,128,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,025,000704,2018
"Census Tract 10.04, Lea County, New Mexico",0,21,50,28,0,0,0,0,0,194,127,0,0,0,0,0,0,20,40,21,116,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,35,025,001004,2018
"Census Tract 10.05, Lea County, New Mexico",0,19,35,16,0,0,0,0,0,219,172,0,0,0,0,0,0,63,46,0,139,33,11,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,35,025,001005,2018
"Census Tract 9602, Lincoln County, New Mexico",169,175,0,0,0,0,0,0,0,15,0,4,9,0,0,0,0,97,53,14,127,42,0,0,0,0,0,0,15,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,027,960200,2018
"Census Tract 9603, Lincoln County, New Mexico",0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,158,38,210,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,35,027,960300,2018
"Census Tract 9604, Lincoln County, New Mexico",0,0,23,13,0,0,0,0,0,146,120,0,0,0,0,0,0,454,176,62,599,155,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,35,027,960400,2018
"Census Tract 9405, McKinley County, New Mexico",40,1584,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,18,0,17,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,031,940500,2018
"Census Tract 9606, Lincoln County, New Mexico",20,127,0,0,0,0,0,0,0,181,0,0,0,78,0,0,0,588,382,141,542,403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,35,027,960600,2018
"Census Tract 9608, Lincoln County, New Mexico",0,0,0,0,0,0,0,0,0,42,73,0,0,0,0,0,0,125,27,8,152,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,027,960800,2018
"Census Tract 9439.01, McKinley County, New Mexico",26,3970,0,0,0,0,0,90,65,9,30,0,0,0,0,0,0,0,26,0,8,26,0,0,0,0,0,0,123,29,14,171,64,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,031,943901,2018
"Census Tract 9439.02, McKinley County, New Mexico",0,3657,0,0,0,0,0,114,15,32,0,0,0,0,0,0,0,34,0,0,27,25,0,0,0,0,0,0,45,19,2,64,31,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,031,943902,2018
"Census Tract 9440, McKinley County, New Mexico",0,2161,0,0,0,0,0,54,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,37,33,6,62,50,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,031,944000,2018
"Census Tract 9731, McKinley County, New Mexico",15,369,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,57,18,0,86,40,0,0,0,0,0,0,20,22,5,27,4,21,0,0,0,0,0,0,0,0,0,0,0,0,0,20,35,031,973100,2018
"Census Tract 3.03, Otero County, New Mexico",42,61,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,75,83,24,125,67,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,35,035,000303,2018
"Census Tract 3.04, Otero County, New Mexico",164,0,9,0,0,0,0,0,0,11,0,10,0,0,0,0,0,114,67,32,128,91,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,35,035,000304,2018
"Census Tract 3.05, Otero County, New Mexico",28,148,25,0,0,0,0,0,0,6,0,0,0,0,0,0,0,160,106,8,64,105,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,26,9,35,035,000305,2018
"Census Tract 3.06, Otero County, New Mexico",0,24,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,173,78,0,265,72,0,23,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,16,0,0,0,0,0,0,20,0,35,035,000306,2018
"Census Tract 9.01, Otero County, New Mexico",26,86,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307,121,10,340,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,8,0,35,035,000901,2018
"Census Tract 9.02, Otero County, New Mexico",2207,78,84,0,0,0,0,0,0,1386,1113,23,0,0,0,0,13,287,114,27,321,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,35,035,000902,2018
"Census Tract 9400, Otero County, New Mexico",47,3468,7,0,0,0,0,3,0,2,0,0,0,0,0,0,0,3,9,0,7,7,0,0,0,0,0,0,29,33,0,134,48,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,35,035,940000,2018
"Census Tract 9589, Quay County, New Mexico",0,41,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,110,41,208,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,35,037,958900,2018
"Census Tract 9410, Rio Arriba County, New Mexico",21,3209,0,0,0,0,0,150,0,8,0,0,0,0,0,0,0,10,0,0,17,0,0,0,0,0,0,0,101,24,0,147,98,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,35,039,941000,2018
"Census Tract 9441, Rio Arriba County, New Mexico",339,1604,59,2,0,0,0,0,0,65,24,0,0,0,0,0,0,128,70,10,199,100,5,0,0,0,0,0,44,11,26,55,34,28,0,0,0,0,0,0,0,0,0,0,0,0,48,15,35,039,944100,2018
"Census Tract 107.17, Sandoval County, New Mexico",0,94,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432,78,45,460,48,12,0,0,0,0,0,9,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,35,043,010717,2018
"Census Tract 107.18, Sandoval County, New Mexico",0,240,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333,52,8,227,51,0,0,0,0,0,0,7,0,0,16,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,11,35,043,010718,2018
"Census Tract 107.19, Sandoval County, New Mexico",0,84,9,0,0,0,0,0,0,47,15,21,0,0,0,0,0,300,88,8,114,153,11,0,0,0,0,0,0,0,0,13,6,0,6,0,0,0,0,0,0,0,0,0,0,0,17,15,35,043,010719,2018
"Census Tract 107.20, Sandoval County, New Mexico",0,231,0,0,9,0,0,0,0,43,0,0,0,0,0,0,0,258,73,0,330,92,24,52,0,21,0,0,0,0,0,0,0,0,15,14,0,31,0,0,0,0,0,0,0,0,14,0,35,043,010720,2018
"Census Tract 107.22, Sandoval County, New Mexico",0,131,0,0,0,0,0,0,0,81,83,0,0,32,0,0,0,157,70,22,162,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,35,043,010722,2018
"Census Tract 109, Sandoval County, New Mexico",0,811,89,10,0,0,0,0,0,30,42,0,0,0,0,0,0,66,70,0,78,67,6,0,0,0,7,0,5,0,17,30,0,13,0,0,0,0,0,0,0,0,0,0,0,0,53,47,35,043,010900,2018
"Census Tract 4.01, Roosevelt County, New Mexico",93,24,7,0,0,0,0,0,0,220,183,0,0,5,0,0,0,87,109,5,152,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,35,041,000401,2018
"Census Tract 4.02, Roosevelt County, New Mexico",0,11,7,0,0,0,0,0,0,160,84,5,5,0,0,0,0,135,121,8,161,102,0,11,0,0,0,0,9,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,041,000402,2018
"Census Tract 107.21, Sandoval County, New Mexico",0,92,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,84,30,20,241,41,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,043,010721,2018
"Census Tract 107.23, Sandoval County, New Mexico",0,266,60,0,0,0,0,16,0,99,0,0,0,0,0,0,0,231,184,0,239,142,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,35,043,010723,2018
"Census Tract 110, Sandoval County, New Mexico",0,847,0,0,0,0,0,20,0,2,3,0,0,0,0,0,0,83,30,4,83,26,3,3,0,8,0,0,22,9,13,35,21,9,2,0,0,0,0,0,0,0,0,0,0,0,5,7,35,043,011000,2018
"Census Tract 111, Sandoval County, New Mexico",0,1215,5,0,0,0,0,59,0,0,0,0,0,9,0,0,0,665,135,13,576,156,0,0,0,0,0,0,33,16,2,51,37,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,043,011100,2018
"Census Tract 112, Sandoval County, New Mexico",45,1216,5,0,0,0,0,12,0,0,0,0,0,0,0,0,0,136,94,0,121,128,0,0,0,0,0,0,22,9,0,36,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,16,35,043,011200,2018
"Census Tract 7.11, Bernalillo County, New Mexico",5,241,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,59,40,239,71,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,001,000711,2018
"Census Tract 9.01, Bernalillo County, New Mexico",68,873,56,0,0,0,0,0,0,306,295,77,0,62,0,0,0,93,41,0,101,36,19,0,0,13,49,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,001,000901,2018
"Census Tract 24.01, Bernalillo County, New Mexico",7,91,51,0,0,0,0,0,0,177,75,0,0,0,0,0,0,146,71,25,100,227,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,18,53,35,001,002401,2018
"Census Tract 25, Bernalillo County, New Mexico",0,0,11,0,0,0,0,0,0,125,34,0,0,0,0,0,0,38,68,9,133,83,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,10,12,35,001,002500,2018
"Census Tract 30.02, Bernalillo County, New Mexico",0,83,20,27,0,0,0,0,0,17,26,0,0,0,0,0,0,161,146,68,274,143,0,0,0,0,0,0,0,8,0,8,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,8,35,001,003002,2018
"Census Tract 35.01, Bernalillo County, New Mexico",0,11,0,0,0,0,0,0,0,12,109,0,0,0,0,0,0,236,50,63,372,207,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,35,001,003501,2018
"Census Tract 37.17, Bernalillo County, New Mexico",11,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,95,60,343,142,0,0,0,18,0,0,16,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,35,001,003717,2018
