NAME,B01001F_016E,B01001F_029E,B01001F_030E,B01001F_031E,B01001G_014E,B01001G_015E,B01001G_016E,B01001G_029E,B01001G_030E,B01001G_031E,B01001H_014E,B01001H_015E,B01001H_016E,B01001H_029E,B01001H_030E,B01001H_031E,B01001I_014E,B01001I_015E,B01001I_016E,B01001I_029E,B01001I_030E,B01001I_031E,state,county,tract,YEAR
"Census Tract 9403, Santa Fe County, New Mexico",7,5,4,5,12,4,0,3,3,3,24,11,4,51,11,5,56,23,7,50,27,21,35,049,940300,2020
"Census Tract 9404, Santa Fe County, New Mexico",2,6,2,0,4,1,0,0,0,0,70,32,16,43,31,2,60,3,2,13,2,0,35,049,940400,2020
"Census Tract 9405, Santa Fe County, New Mexico",4,22,13,10,8,13,2,2,3,1,14,8,2,21,23,2,168,42,10,64,58,20,35,049,940500,2020
"Census Tract 9406, Santa Fe County, New Mexico",10,23,23,17,5,4,0,15,8,1,55,19,6,60,25,11,118,39,38,67,59,29,35,049,940600,2020
"Census Tract 9409, Santa Fe County, New Mexico",19,123,21,24,5,3,0,3,0,0,36,6,0,32,14,0,211,66,19,164,50,35,35,049,940900,2020
"Census Tract 9800, Santa Fe County, New Mexico",0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,7,0,0,0,0,0,35,049,980000,2020
"Census Tract 9802, Santa Fe County, New Mexico",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,049,980200,2020
"Census Tract 9622, Sierra County, New Mexico",0,21,9,0,9,7,0,0,2,0,216,135,10,269,39,2,27,16,0,89,131,4,35,051,962200,2020
"Census Tract 9623, Sierra County, New Mexico",0,0,6,0,16,0,0,0,0,0,219,84,49,186,82,70,27,35,12,0,6,18,35,051,962300,2020
"Census Tract 9624.01, Sierra County, New Mexico",0,0,0,0,1,0,0,0,0,0,288,146,38,219,215,44,145,9,0,57,59,0,35,051,962401,2020
"Census Tract 9624.02, Sierra County, New Mexico",0,30,0,0,0,50,0,67,0,20,143,188,85,163,126,113,20,0,0,30,0,0,35,051,962402,2020
"Census Tract 9400, Socorro County, New Mexico",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,35,053,940000,2020
"Census Tract 9781, Socorro County, New Mexico",0,0,0,0,0,6,0,0,0,0,88,110,0,88,99,0,118,48,71,119,62,9,35,053,978100,2020
"Census Tract 9782, Socorro County, New Mexico",0,0,0,0,40,0,0,0,0,0,73,43,55,157,18,42,73,3,7,6,14,21,35,053,978200,2020
"Census Tract 9783.01, Socorro County, New Mexico",0,96,0,0,16,0,38,0,0,0,70,15,8,65,7,36,61,38,45,115,30,62,35,053,978301,2020
"Census Tract 9783.02, Socorro County, New Mexico",0,0,11,0,18,0,0,8,0,0,196,43,0,127,46,45,61,24,0,82,11,11,35,053,978302,2020
"Census Tract 9783.03, Socorro County, New Mexico",0,23,11,0,17,11,0,16,0,0,46,26,0,55,19,20,53,38,3,43,63,24,35,053,978303,2020
"Census Tract 9400, Taos County, New Mexico",0,8,3,0,6,24,18,38,21,1,8,3,2,21,2,2,94,85,33,125,81,26,35,055,940000,2020
"Census Tract 9401.01, Taos County, New Mexico",0,0,10,0,25,0,12,2,111,0,149,42,35,141,99,82,156,63,28,133,150,7,35,055,940101,2020
"Census Tract 9401.02, Taos County, New Mexico",0,14,0,0,0,19,0,2,14,0,151,44,0,400,24,0,42,68,0,115,31,8,35,055,940102,2020
"Census Tract 9521.01, Taos County, New Mexico",0,75,0,18,0,0,0,0,0,0,194,214,0,324,174,0,0,82,48,87,34,18,35,055,952101,2020
"Census Tract 9521.02, Taos County, New Mexico",0,5,18,0,0,0,0,0,0,0,287,26,0,60,44,9,149,20,0,60,73,0,35,055,952102,2020
"Census Tract 9523, Taos County, New Mexico",0,41,0,0,0,0,0,0,0,0,140,101,0,70,62,0,32,0,0,270,57,60,35,055,952300,2020
"Census Tract 9526.01, Taos County, New Mexico",0,0,0,0,28,0,0,0,0,0,216,48,0,178,99,0,27,8,42,9,67,0,35,055,952601,2020
"Census Tract 9526.02, Taos County, New Mexico",0,0,0,0,32,0,0,0,14,0,64,35,0,91,0,0,190,69,0,181,29,32,35,055,952602,2020
"Census Tract 9527.01, Taos County, New Mexico",3,4,10,8,148,0,0,59,0,0,149,127,10,190,181,28,226,83,3,94,78,8,35,055,952701,2020
"Census Tract 9527.02, Taos County, New Mexico",48,0,0,0,22,6,0,0,12,0,16,35,0,88,46,0,91,23,48,16,96,41,35,055,952702,2020
"Census Tract 9632.01, Torrance County, New Mexico",0,16,36,0,2,0,0,0,0,0,144,73,12,147,90,10,25,15,0,90,43,0,35,057,963201,2020
"Census Tract 9632.02, Torrance County, New Mexico",0,31,0,1,15,0,0,31,0,0,144,19,22,50,51,16,89,0,0,85,12,1,35,057,963202,2020
"Census Tract 9636.01, Torrance County, New Mexico",0,10,55,0,0,0,0,50,0,0,289,178,16,306,176,0,113,90,20,52,99,0,35,057,963601,2020
"Census Tract 9637, Torrance County, New Mexico",0,8,0,0,0,37,0,7,0,0,134,46,0,163,41,0,82,20,0,48,17,17,35,057,963700,2020
"Census Tract 9800, Torrance County, New Mexico",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,057,980000,2020
"Census Tract 9502, Union County, New Mexico",0,4,0,6,0,6,0,52,19,0,138,45,57,158,108,56,64,33,7,122,49,19,35,059,950200,2020
"Census Tract 9403, Valencia County, New Mexico",0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,7,0,35,061,940300,2020
"Census Tract 9414, Valencia County, New Mexico",0,0,0,0,0,0,0,0,0,0,74,57,11,75,55,28,35,10,0,10,9,0,35,061,941400,2020
"Census Tract 9701.01, Valencia County, New Mexico",0,5,2,0,34,0,0,10,0,0,113,29,5,68,32,16,63,4,0,57,34,0,35,061,970101,2020
"Census Tract 9701.03, Valencia County, New Mexico",0,44,0,0,0,0,0,0,0,0,82,0,35,118,0,0,0,16,0,77,0,0,35,061,970103,2020
"Census Tract 9701.04, Valencia County, New Mexico",0,24,0,0,0,0,0,0,0,0,19,24,26,114,36,0,91,20,109,124,107,0,35,061,970104,2020
"Census Tract 9702, Valencia County, New Mexico",0,0,0,0,0,0,0,0,0,0,204,67,84,184,148,20,107,19,0,64,25,0,35,061,970200,2020
"Census Tract 9703.02, Valencia County, New Mexico",0,18,11,0,0,23,0,0,10,0,58,47,12,53,62,0,74,41,0,96,6,0,35,061,970302,2020
"Census Tract 9703.04, Valencia County, New Mexico",0,13,359,0,23,0,0,13,0,0,99,142,0,181,77,28,98,49,0,26,371,15,35,061,970304,2020
"Census Tract 9703.05, Valencia County, New Mexico",0,23,0,0,0,0,0,0,0,0,214,25,0,48,166,26,83,37,0,177,51,17,35,061,970305,2020
"Census Tract 9703.06, Valencia County, New Mexico",0,0,37,0,0,0,0,1,0,0,34,0,2,95,0,0,0,33,0,114,37,0,35,061,970306,2020
"Census Tract 9703.07, Valencia County, New Mexico",0,0,10,0,5,0,0,0,0,0,0,0,20,27,23,11,70,27,0,44,10,0,35,061,970307,2020
"Census Tract 9704.01, Valencia County, New Mexico",0,29,0,0,0,8,116,43,2,7,109,14,61,79,102,18,120,46,123,168,15,35,35,061,970401,2020
"Census Tract 9704.04, Valencia County, New Mexico",0,38,0,0,0,0,0,45,0,0,171,61,0,210,41,0,174,71,17,213,62,13,35,061,970404,2020
"Census Tract 9704.05, Valencia County, New Mexico",0,57,0,13,0,0,0,0,0,0,99,75,20,161,13,16,27,58,0,107,16,21,35,061,970405,2020
"Census Tract 9707.01, Valencia County, New Mexico",0,0,15,0,0,0,0,18,0,0,282,51,0,201,120,0,114,0,16,42,87,15,35,061,970701,2020
"Census Tract 9708, Valencia County, New Mexico",0,48,2,0,0,0,0,0,0,0,166,41,11,34,31,4,59,85,36,210,67,80,35,061,970800,2020
"Census Tract 9709.01, Valencia County, New Mexico",0,0,6,0,0,0,0,98,0,0,51,3,17,117,17,14,472,31,14,261,36,26,35,061,970901,2020
"Census Tract 9709.02, Valencia County, New Mexico",0,0,0,0,0,0,0,0,0,0,32,11,0,39,31,19,63,39,0,57,61,0,35,061,970902,2020
"Census Tract 9710, Valencia County, New Mexico",0,0,14,0,0,0,0,0,0,0,138,108,15,213,195,52,33,96,37,32,28,35,35,061,971000,2020
"Census Tract 9711, Valencia County, New Mexico",0,0,0,0,7,0,0,0,0,10,43,67,5,25,14,9,30,0,0,37,0,10,35,061,971100,2020
"Census Tract 9713.01, Valencia County, New Mexico",0,0,0,0,0,0,0,0,0,0,62,77,0,83,54,0,7,0,7,0,6,0,35,061,971301,2020
"Census Tract 9801, Valencia County, New Mexico",0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,12,0,0,0,0,35,061,980100,2020
"Census Tract 9802, Valencia County, New Mexico",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,35,061,980200,2020
"Census Tract 9803, Valencia County, New Mexico",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,061,980300,2020
"Census Tract 9804, Valencia County, New Mexico",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,061,980400,2020
"Census Tract 1.07, Bernalillo County, New Mexico",0,0,0,0,5,0,0,19,0,0,183,115,8,297,32,55,23,28,0,20,8,0,35,001,000107,2020
"Census Tract 1.08, Bernalillo County, New Mexico",0,0,0,0,0,0,0,5,0,0,58,54,0,112,90,0,21,34,0,5,19,0,35,001,000108,2020
"Census Tract 1.09, Bernalillo County, New Mexico",0,11,0,0,4,0,194,0,0,0,80,42,33,136,56,49,51,0,194,42,6,6,35,001,000109,2020
"Census Tract 1.10, Bernalillo County, New Mexico",0,24,0,0,12,0,0,0,0,0,72,67,67,275,90,39,40,6,7,42,11,23,35,001,000110,2020
"Census Tract 1.11, Bernalillo County, New Mexico",0,0,0,0,1,0,0,1,0,0,89,38,57,68,31,55,24,4,0,13,25,0,35,001,000111,2020
"Census Tract 1.12, Bernalillo County, New Mexico",0,0,18,0,0,11,0,0,1,0,92,67,0,122,84,21,9,2,5,16,25,0,35,001,000112,2020
"Census Tract 1.13, Bernalillo County, New Mexico",0,0,5,0,0,0,0,0,0,0,40,80,7,135,127,16,12,0,0,7,10,0,35,001,000113,2020
"Census Tract 1.14, Bernalillo County, New Mexico",0,0,11,0,0,0,20,19,6,0,83,19,20,95,42,18,28,0,46,30,17,21,35,001,000114,2020
"Census Tract 1.15, Bernalillo County, New Mexico",0,0,0,0,10,0,0,0,7,0,78,57,24,124,96,16,32,24,0,64,7,0,35,001,000115,2020
"Census Tract 1.16, Bernalillo County, New Mexico",0,0,0,0,4,0,6,3,0,0,114,103,9,139,93,23,36,20,0,21,10,0,35,001,000116,2020
"Census Tract 1.17, Bernalillo County, New Mexico",71,0,0,0,0,2,0,1,4,0,158,67,9,80,66,18,9,13,71,7,4,5,35,001,000117,2020
"Census Tract 1.18, Bernalillo County, New Mexico",0,0,0,0,2,0,0,7,19,0,144,47,14,66,55,12,2,0,0,7,19,4,35,001,000118,2020
"Census Tract 1.19, Bernalillo County, New Mexico",0,0,0,0,0,0,0,0,5,0,91,20,36,87,35,22,20,5,8,4,10,6,35,001,000119,2020
"Census Tract 1.20, Bernalillo County, New Mexico",0,8,12,0,0,0,0,0,0,10,48,43,17,104,20,39,22,0,19,13,12,19,35,001,000120,2020
"Census Tract 1.21, Bernalillo County, New Mexico",6,0,0,0,0,21,0,4,0,0,206,134,50,217,119,95,16,57,31,54,58,0,35,001,000121,2020
"Census Tract 1.22, Bernalillo County, New Mexico",0,26,10,0,0,0,0,0,0,0,174,159,14,180,91,66,84,26,0,46,45,0,35,001,000122,2020
"Census Tract 1.23, Bernalillo County, New Mexico",0,14,0,0,0,0,0,0,45,0,139,57,24,113,142,24,50,39,6,48,13,45,35,001,000123,2020
"Census Tract 1.24, Bernalillo County, New Mexico",0,17,0,0,83,0,0,6,0,0,196,41,33,166,134,52,156,3,3,37,0,0,35,001,000124,2020
"Census Tract 1.25, Bernalillo County, New Mexico",0,5,0,0,0,0,0,0,0,0,144,113,59,207,177,69,44,4,0,54,21,0,35,001,000125,2020
"Census Tract 1.26, Bernalillo County, New Mexico",0,14,0,0,0,0,0,0,0,0,120,92,16,120,90,54,7,8,3,32,11,23,35,001,000126,2020
"Census Tract 1.27, Bernalillo County, New Mexico",16,0,16,0,0,0,0,0,0,0,50,39,1,60,112,17,13,7,24,22,22,26,35,001,000127,2020
"Census Tract 1.28, Bernalillo County, New Mexico",0,6,6,0,0,0,0,36,0,0,42,39,18,27,18,18,30,7,31,54,11,34,35,001,000128,2020
"Census Tract 1.29, Bernalillo County, New Mexico",0,0,0,0,14,0,0,7,36,0,154,24,0,497,93,49,43,19,0,98,0,0,35,001,000129,2020
"Census Tract 2.03, Bernalillo County, New Mexico",0,0,0,0,0,0,0,0,0,0,42,16,18,78,51,34,20,0,8,17,7,0,35,001,000203,2020
"Census Tract 2.04, Bernalillo County, New Mexico",0,0,17,16,0,0,0,10,157,0,21,151,8,57,44,15,51,60,0,93,188,16,35,001,000204,2020
"Census Tract 2.05, Bernalillo County, New Mexico",0,37,7,5,19,0,0,0,0,0,63,25,13,72,6,13,65,25,0,88,15,5,35,001,000205,2020
"Census Tract 2.06, Bernalillo County, New Mexico",0,0,17,0,9,1,0,0,0,0,66,26,32,155,47,54,35,26,0,23,40,0,35,001,000206,2020
"Census Tract 2.07, Bernalillo County, New Mexico",0,20,0,0,0,0,17,0,8,0,106,69,16,75,26,21,70,0,16,65,38,38,35,001,000207,2020
"Census Tract 2.08, Bernalillo County, New Mexico",0,26,0,0,76,0,0,10,0,0,38,18,9,41,14,36,125,7,0,53,9,0,35,001,000208,2020
"Census Tract 3, Bernalillo County, New Mexico",0,4,19,0,0,0,0,0,4,0,238,66,23,211,128,23,22,0,5,60,70,4,35,001,000300,2020
"Census Tract 4.01, Bernalillo County, New Mexico",15,0,0,0,17,0,0,20,0,0,146,30,0,104,87,25,30,16,15,32,23,2,35,001,000401,2020
"Census Tract 4.02, Bernalillo County, New Mexico",0,0,0,0,0,0,0,0,0,0,115,72,0,96,132,55,10,10,0,32,40,0,35,001,000402,2020
"Census Tract 5.01, Bernalillo County, New Mexico",0,0,8,0,6,0,0,0,0,112,92,24,31,173,36,88,6,8,0,58,16,128,35,001,000501,2020
"Census Tract 5.03, Bernalillo County, New Mexico",0,0,0,0,29,4,0,5,0,0,173,40,68,315,69,65,75,4,0,52,8,14,35,001,000503,2020
"Census Tract 5.04, Bernalillo County, New Mexico",0,0,0,0,0,0,0,0,0,16,13,35,66,81,0,4,39,0,0,0,0,10,35,001,000504,2020
"Census Tract 6.01, Bernalillo County, New Mexico",0,26,0,0,0,0,0,0,0,23,148,148,77,123,127,24,56,0,0,95,0,23,35,001,000601,2020
"Census Tract 6.03, Bernalillo County, New Mexico",0,30,0,0,0,0,0,0,0,0,39,10,0,17,33,10,48,0,12,105,25,0,35,001,000603,2020
"Census Tract 6.05, Bernalillo County, New Mexico",0,15,43,8,19,9,0,23,8,0,91,42,7,80,7,34,105,9,7,43,59,8,35,001,000605,2020
"Census Tract 7.04, Bernalillo County, New Mexico",0,0,0,0,66,10,0,13,42,0,79,28,17,49,21,26,103,69,0,18,57,8,35,001,000704,2020
"Census Tract 7.11, Bernalillo County, New Mexico",0,0,74,0,225,0,0,10,16,0,195,69,29,176,72,30,279,8,11,50,0,11,35,001,000711,2020
"Census Tract 7.12, Bernalillo County, New Mexico",0,0,0,0,0,23,0,9,7,1,80,19,0,102,15,47,44,41,0,62,22,8,35,001,000712,2020
"Census Tract 7.13, Bernalillo County, New Mexico",0,0,30,89,0,0,0,24,0,0,149,71,30,193,131,151,83,18,0,34,45,118,35,001,000713,2020
"Census Tract 7.14, Bernalillo County, New Mexico",0,0,0,0,4,0,0,130,0,0,280,38,0,126,92,27,120,0,8,153,39,0,35,001,000714,2020
"Census Tract 7.15, Bernalillo County, New Mexico",0,0,0,0,0,0,0,0,0,0,10,11,0,50,12,12,41,26,0,25,0,0,35,001,000715,2020
"Census Tract 7.16, Bernalillo County, New Mexico",0,0,46,0,0,41,0,0,12,0,51,25,23,69,61,56,9,74,24,72,77,0,35,001,000716,2020
"Census Tract 7.17, Bernalillo County, New Mexico",0,2,0,0,0,0,0,0,0,15,0,0,53,112,23,84,17,0,0,2,0,15,35,001,000717,2020
"Census Tract 7.18, Bernalillo County, New Mexico",0,16,23,0,21,0,0,0,129,0,90,45,43,105,38,23,73,4,14,29,41,14,35,001,000718,2020
"Census Tract 7.19, Bernalillo County, New Mexico",0,0,0,0,0,0,0,0,10,0,99,0,0,132,0,0,0,0,0,13,10,0,35,001,000719,2020
"Census Tract 7.20, Bernalillo County, New Mexico",0,0,0,11,0,48,16,43,0,0,289,189,87,224,281,197,13,46,16,39,43,11,35,001,000720,2020
"Census Tract 9.04, Bernalillo County, New Mexico",0,0,0,0,22,0,0,0,0,0,135,61,4,113,101,12,38,8,10,39,9,6,35,001,000904,2020
"Census Tract 9.05, Bernalillo County, New Mexico",0,0,8,0,0,0,0,0,0,0,26,0,0,184,125,0,8,0,0,73,8,0,35,001,000905,2020
"Census Tract 9.06, Bernalillo County, New Mexico",0,0,0,28,0,0,0,19,0,0,95,0,28,76,52,27,0,0,0,61,24,28,35,001,000906,2020
"Census Tract 9.07, Bernalillo County, New Mexico",0,0,0,0,0,0,0,0,0,0,86,10,0,0,0,0,21,0,0,62,10,17,35,001,000907,2020
"Census Tract 9.08, Bernalillo County, New Mexico",0,41,34,0,0,0,0,0,0,0,53,0,0,16,0,0,0,0,0,180,34,0,35,001,000908,2020
"Census Tract 11.01, Bernalillo County, New Mexico",0,14,1,0,0,0,0,18,0,0,149,132,49,182,84,31,23,0,14,31,0,24,35,001,001101,2020
"Census Tract 11.02, Bernalillo County, New Mexico",0,0,0,0,0,0,0,23,0,0,65,112,0,101,33,157,0,8,8,41,17,7,35,001,001102,2020
"Census Tract 12.01, Bernalillo County, New Mexico",0,0,0,11,16,0,0,0,0,0,35,0,0,57,7,0,16,12,19,0,0,44,35,001,001201,2020
"Census Tract 12.02, Bernalillo County, New Mexico",0,58,77,0,23,0,0,0,0,0,0,0,0,23,0,0,115,9,12,58,88,0,35,001,001202,2020
"Census Tract 13, Bernalillo County, New Mexico",57,35,42,0,24,0,0,3,0,37,21,10,0,13,7,0,95,68,67,99,146,37,35,001,001300,2020
"Census Tract 14, Bernalillo County, New Mexico",1,1,0,0,2,0,0,0,0,1,15,10,0,18,0,0,77,8,1,60,67,28,35,001,001400,2020
"Census Tract 15, Bernalillo County, New Mexico",0,0,47,0,1,0,0,0,0,0,0,0,0,56,9,19,21,39,0,13,47,0,35,001,001500,2020
"Census Tract 17.01, Bernalillo County, New Mexico",0,0,0,0,0,0,0,0,0,0,159,0,0,219,29,0,0,0,0,0,0,0,35,001,001701,2020
"Census Tract 17.02, Bernalillo County, New Mexico",0,0,0,0,0,0,0,0,0,0,48,0,0,26,3,0,15,15,0,0,27,0,35,001,001702,2020
"Census Tract 18, Bernalillo County, New Mexico",0,0,0,0,0,0,0,0,0,0,18,5,15,17,38,45,9,14,0,0,0,5,35,001,001800,2020
"Census Tract 20, Bernalillo County, New Mexico",0,0,0,0,0,0,0,0,0,0,25,6,0,21,17,20,19,19,0,81,0,7,35,001,002000,2020
"Census Tract 21, Bernalillo County, New Mexico",0,0,0,0,0,0,0,0,0,0,18,0,0,0,6,0,0,0,0,0,0,0,35,001,002100,2020
"Census Tract 22, Bernalillo County, New Mexico",0,24,0,0,28,14,0,17,1,0,81,79,17,168,94,18,45,24,15,65,38,0,35,001,002200,2020
"Census Tract 23.01, Bernalillo County, New Mexico",0,83,0,0,0,0,0,0,18,0,0,0,0,0,0,0,61,26,0,90,53,0,35,001,002301,2020
"Census Tract 23.02, Bernalillo County, New Mexico",0,78,111,0,0,0,0,22,0,27,17,13,4,26,0,0,400,159,0,210,170,27,35,001,002302,2020
"Census Tract 23.03, Bernalillo County, New Mexico",0,0,13,0,19,0,0,0,0,0,25,22,0,18,0,0,39,145,15,157,30,0,35,001,002303,2020
"Census Tract 24.01, Bernalillo County, New Mexico",24,9,60,41,11,13,0,5,4,1,81,26,42,28,109,34,163,82,24,74,217,71,35,001,002401,2020
"Census Tract 24.03, Bernalillo County, New Mexico",0,4,0,0,58,3,0,0,29,0,0,0,0,66,22,1,167,30,0,61,152,0,35,001,002403,2020
"Census Tract 24.04, Bernalillo County, New Mexico",0,11,0,0,16,0,0,72,0,0,0,0,0,20,0,0,75,28,0,194,56,0,35,001,002404,2020
"Census Tract 27, Bernalillo County, New Mexico",0,0,42,14,39,0,6,39,5,8,99,55,2,153,0,12,45,48,50,58,60,89,35,001,002700,2020
"Census Tract 29, Bernalillo County, New Mexico",0,57,0,0,110,0,0,0,8,14,83,19,0,66,0,17,202,49,10,123,62,23,35,001,002900,2020
"Census Tract 30.01, Bernalillo County, New Mexico",6,54,0,0,0,8,0,154,0,0,130,84,6,192,83,13,61,60,33,322,75,9,35,001,003001,2020
"Census Tract 30.02, Bernalillo County, New Mexico",0,8,55,9,23,0,0,73,0,0,82,67,42,140,61,0,87,65,20,164,32,26,35,001,003002,2020
"Census Tract 31, Bernalillo County, New Mexico",0,10,0,0,9,0,0,10,0,0,143,36,8,209,35,110,69,45,0,75,89,0,35,001,003100,2020
"Census Tract 32.01, Bernalillo County, New Mexico",0,31,19,12,0,0,0,0,0,0,115,45,0,67,15,0,64,14,8,114,34,19,35,001,003201,2020
"Census Tract 32.02, Bernalillo County, New Mexico",0,33,5,17,0,6,0,13,0,0,123,73,13,78,72,0,168,25,0,142,139,94,35,001,003202,2020
"Census Tract 34, Bernalillo County, New Mexico",0,19,16,14,0,0,12,0,0,0,80,35,0,67,16,0,24,18,12,45,39,26,35,001,003400,2020
"Census Tract 35.01, Bernalillo County, New Mexico",0,42,27,43,13,0,0,20,0,19,293,16,10,81,118,0,57,31,24,197,74,19,35,001,003501,2020
"Census Tract 35.02, Bernalillo County, New Mexico",0,16,0,0,0,11,0,57,0,10,298,90,50,429,170,17,97,45,15,87,35,23,35,001,003502,2020
"Census Tract 36, Bernalillo County, New Mexico",0,20,92,0,2,0,0,0,0,0,159,85,0,228,76,72,247,173,14,233,150,18,35,001,003600,2020
"Census Tract 37.07, Bernalillo County, New Mexico",0,0,0,0,0,0,0,0,13,0,170,185,21,147,96,99,23,0,0,24,3,63,35,001,003707,2020
"Census Tract 37.12, Bernalillo County, New Mexico",0,0,0,0,0,0,11,0,0,0,102,142,14,266,113,73,65,25,14,107,52,20,35,001,003712,2020
"Census Tract 37.15, Bernalillo County, New Mexico",0,0,0,0,29,4,12,35,17,0,182,195,222,314,155,34,35,12,0,36,12,25,35,001,003715,2020
"Census Tract 37.17, Bernalillo County, New Mexico",0,57,0,0,1,0,0,1,0,0,192,53,9,319,127,285,89,0,1,99,16,0,35,001,003717,2020
"Census Tract 37.18, Bernalillo County, New Mexico",0,0,0,0,0,0,0,29,0,0,98,41,0,218,54,45,11,13,0,69,13,0,35,001,003718,2020
