NAME,B02001_002E,B02001_003E,B02001_004E,B02001_005E,B02001_006E,B02001_007E,B02001_008E,B02001_009E,B02001_010E,B02008_001E,B02009_001E,B02010_001E,B02011_001E,B02012_001E,B02013_001E,B03003_003E,B03003_002E,B21001_001E,B01001_025E,B01001_049E,state,county,tract,block group,YEAR
"Block Group 1, Census Tract 12, Chaves County, New Mexico",981,3,3,0,0,37,35,35,0,1016,3,3,0,0,72,419,640,780,5,6,35,005,001200,1,2018
"Block Group 3, Census Tract 4, Chaves County, New Mexico",289,0,0,0,0,92,0,0,0,289,0,0,0,0,92,299,82,251,0,0,35,005,000400,3,2018
"Block Group 3, Census Tract 1, Los Alamos County, New Mexico",768,0,12,8,0,0,29,0,29,788,9,36,13,0,0,138,679,555,7,6,35,028,000100,3,2018
"Block Group 4, Census Tract 47.23, Bernalillo County, New Mexico",1625,18,0,0,0,144,83,22,61,1708,45,0,34,0,166,779,1091,1353,0,0,35,001,004723,4,2018
"Block Group 1, Census Tract 1.08, Bernalillo County, New Mexico",778,50,0,0,0,266,65,56,9,778,106,0,9,9,322,419,740,939,0,20,35,001,000108,1,2018
"Block Group 1, Census Tract 1.10, Bernalillo County, New Mexico",1088,8,104,10,14,520,143,72,71,1203,48,132,25,30,592,852,1035,1585,0,27,35,001,000110,1,2018
"Block Group 3, Census Tract 36, Bernalillo County, New Mexico",1242,0,0,32,0,165,0,0,0,1242,0,0,32,0,165,1058,381,1295,0,0,35,001,003600,3,2018
"Block Group 4, Census Tract 36, Bernalillo County, New Mexico",1015,0,262,0,0,526,0,0,0,1015,0,262,0,0,526,1231,572,1524,0,0,35,001,003600,4,2018
"Block Group 1, Census Tract 46.04, Bernalillo County, New Mexico",1428,0,23,49,0,110,36,36,0,1464,0,23,49,0,146,1009,637,1303,32,57,35,001,004604,1,2018
"Block Group 1, Census Tract 47.20, Bernalillo County, New Mexico",2158,42,25,158,0,136,116,0,116,2274,52,54,217,18,136,1044,1591,2149,11,115,35,001,004720,1,2018
"Block Group 3, Census Tract 4, Los Alamos County, New Mexico",605,0,0,105,0,29,24,0,24,629,0,24,105,0,29,58,705,715,0,0,35,028,000400,3,2018
"Block Group 3, Census Tract 5, Los Alamos County, New Mexico",1329,0,0,25,0,0,118,0,118,1447,0,16,127,0,0,301,1171,1102,19,0,35,028,000500,3,2018
"Block Group 6, Census Tract 5, Los Alamos County, New Mexico",1093,0,13,37,0,0,15,0,15,1108,0,13,37,15,0,109,1049,891,0,14,35,028,000500,6,2018
"Block Group 2, Census Tract 3, Rio Arriba County, New Mexico",981,14,0,0,0,385,0,0,0,981,14,0,0,0,385,1292,88,1004,0,0,35,039,000300,2,2018
"Block Group 3, Census Tract 4, Rio Arriba County, New Mexico",181,0,52,0,0,286,4,4,0,185,0,52,0,0,290,423,100,424,20,9,35,039,000400,3,2018
"Block Group 3, Census Tract 9708, Valencia County, New Mexico",678,0,14,0,0,0,0,0,0,678,0,14,0,0,0,503,189,618,13,0,35,061,970800,3,2018
"Block Group 2, Census Tract 9632.01, Torrance County, New Mexico",1328,17,3,0,0,61,109,0,109,1437,17,94,18,0,61,754,764,1167,0,0,35,057,963201,2,2018
"Block Group 3, Census Tract 9647, Grant County, New Mexico",1879,0,64,0,0,0,0,0,0,1879,0,64,0,0,0,990,953,1761,0,30,35,017,964700,3,2018
"Block Group 2, Census Tract 9643, Grant County, New Mexico",1281,0,0,0,0,56,197,0,197,1478,0,0,197,0,56,875,659,1013,20,37,35,017,964300,2,2018
"Block Group 5, Census Tract 9643, Grant County, New Mexico",965,9,92,8,4,46,11,0,11,976,20,103,8,4,46,427,708,994,17,0,35,017,964300,5,2018
"Block Group 2, Census Tract 9645, Grant County, New Mexico",671,121,25,0,0,0,0,0,0,671,121,25,0,0,0,605,212,543,34,25,35,017,964500,2,2018
"Block Group 2, Census Tract 9642, Grant County, New Mexico",854,0,0,0,0,0,0,0,0,854,0,0,0,0,0,244,610,709,0,21,35,017,964200,2,2018
"Block Group 1, Census Tract 2.05, Bernalillo County, New Mexico",454,48,81,12,0,7,64,0,64,518,82,111,12,0,7,276,390,618,0,0,35,001,000205,1,2018
"Block Group 3, Census Tract 2.05, Bernalillo County, New Mexico",802,0,121,0,0,80,27,27,0,802,0,148,0,0,107,681,349,804,16,10,35,001,000205,3,2018
"Block Group 1, Census Tract 9622, Sierra County, New Mexico",1030,8,0,35,0,130,51,51,0,1081,8,0,35,0,181,407,847,1075,0,9,35,051,962200,1,2018
"Block Group 1, Census Tract 47.45, Bernalillo County, New Mexico",2105,19,0,0,0,158,42,23,19,2147,19,0,19,0,181,1176,1148,1553,0,13,35,001,004745,1,2018
"Block Group 1, Census Tract 47.38, Bernalillo County, New Mexico",1334,0,0,0,0,512,41,12,29,1375,0,29,0,0,544,1778,109,1271,0,11,35,001,004738,1,2018
"Block Group 2, Census Tract 47.34, Bernalillo County, New Mexico",2083,0,167,0,0,202,13,0,13,2096,0,180,0,0,202,2238,227,1591,0,0,35,001,004734,2,2018
"Block Group 1, Census Tract 47.39, Bernalillo County, New Mexico",2129,57,10,129,0,461,16,0,16,2145,57,20,135,0,461,2405,397,1801,0,0,35,001,004739,1,2018
"Block Group 2, Census Tract 11.02, Doña Ana County, New Mexico",1940,11,14,43,0,109,25,5,20,1965,16,19,53,0,114,1394,748,1745,26,13,35,013,001102,2,2018
"Block Group 1, Census Tract 9744, Cibola County, New Mexico",907,0,273,8,0,68,47,0,47,954,0,310,18,0,68,778,525,992,0,0,35,006,974400,1,2018
"Block Group 4, Census Tract 7.07, Bernalillo County, New Mexico",1020,19,14,0,0,39,35,24,11,1044,30,25,0,0,63,997,130,729,0,15,35,001,000707,4,2018
"Block Group 1, Census Tract 16, Bernalillo County, New Mexico",648,5,185,100,0,117,87,11,76,724,34,192,151,0,128,347,795,1106,0,0,35,001,001600,1,2018
"Block Group 1, Census Tract 37.18, Bernalillo County, New Mexico",1095,21,53,316,0,162,17,0,17,1095,38,53,333,0,162,442,1222,1455,70,82,35,001,003718,1,2018
"Block Group 2, Census Tract 7.11, Bernalillo County, New Mexico",1126,27,122,9,0,0,87,56,31,1213,28,122,39,0,56,352,1019,1161,11,13,35,001,000711,2,2018
"Block Group 6, Census Tract 9.01, Bernalillo County, New Mexico",310,0,191,0,0,52,140,0,140,450,140,191,0,0,52,162,531,329,0,0,35,001,000901,6,2018
"Block Group 4, Census Tract 9.01, Bernalillo County, New Mexico",764,74,289,15,0,0,64,52,12,776,108,319,15,0,52,765,441,812,0,0,35,001,000901,4,2018
"Block Group 1, Census Tract 9458, Cibola County, New Mexico",104,8,840,3,0,0,30,0,30,134,8,870,3,0,0,23,962,702,0,20,35,006,945800,1,2018
"Block Group 2, Census Tract 2, Luna County, New Mexico",2625,16,0,9,0,45,0,0,0,2625,16,0,9,0,45,2061,634,1990,26,31,35,029,000200,2,2018
"Block Group 1, Census Tract 4, Luna County, New Mexico",1247,0,0,0,0,0,0,0,0,1247,0,0,0,0,0,626,621,973,6,0,35,029,000400,1,2018
"Block Group 1, Census Tract 9453, McKinley County, New Mexico",163,24,1123,0,0,131,38,0,38,201,26,1161,0,0,131,351,1128,744,0,0,35,031,945300,1,2018
"Block Group 2, Census Tract 9454, McKinley County, New Mexico",302,0,248,47,6,156,160,0,160,422,40,408,47,6,156,377,542,690,0,25,35,031,945400,2,2018
"Block Group 1, Census Tract 9454, McKinley County, New Mexico",761,106,395,88,0,45,117,23,94,855,129,489,88,0,68,402,1110,1227,0,10,35,031,945400,1,2018
"Block Group 1, Census Tract 2, Luna County, New Mexico",1146,22,43,97,0,0,0,0,0,1146,22,43,97,0,0,849,459,957,0,0,35,029,000200,1,2018
"Block Group 3, Census Tract 6, Chaves County, New Mexico",629,0,33,0,0,66,0,0,0,629,0,33,0,0,66,685,43,552,0,0,35,005,000600,3,2018
"Block Group 2, Census Tract 7, Chaves County, New Mexico",1324,0,5,14,0,21,109,8,101,1425,0,5,123,0,29,712,761,1088,8,0,35,005,000700,2,2018
"Block Group 4, Census Tract 7, Chaves County, New Mexico",773,0,0,0,0,139,8,8,0,781,0,0,0,0,147,657,263,583,0,0,35,005,000700,4,2018
"Block Group 2, Census Tract 9435, McKinley County, New Mexico",60,4,1033,23,0,6,4,0,4,64,4,1037,23,0,6,6,1124,860,4,19,35,031,943500,2,2018
"Block Group 2, Census Tract 9438, McKinley County, New Mexico",0,0,1105,0,0,0,9,0,9,3,6,1114,0,0,0,0,1114,902,4,8,35,031,943800,2,2018
"Block Group 4, Census Tract 9438, McKinley County, New Mexico",0,0,752,0,0,0,0,0,0,0,0,752,0,0,0,0,752,546,3,0,35,031,943800,4,2018
"Block Group 4, Census Tract 9573, San Miguel County, New Mexico",338,149,16,76,0,37,54,0,54,371,179,45,82,10,37,262,408,573,0,15,35,047,957300,4,2018
"Block Group 2, Census Tract 9573, San Miguel County, New Mexico",591,0,36,21,0,130,11,0,11,602,0,47,21,0,130,492,297,671,0,6,35,047,957300,2,2018
"Block Group 3, Census Tract 9573, San Miguel County, New Mexico",326,0,26,0,0,228,14,0,14,340,0,40,0,0,228,519,75,486,0,9,35,047,957300,3,2018
"Block Group 2, Census Tract 9577, San Miguel County, New Mexico",202,0,0,76,0,998,0,0,0,202,0,0,76,0,998,1200,76,1130,9,0,35,047,957700,2,2018
"Block Group 1, Census Tract 9575, San Miguel County, New Mexico",346,0,0,0,0,102,16,0,16,362,0,16,0,0,102,311,153,399,0,0,35,047,957500,1,2018
"Block Group 2, Census Tract 9575, San Miguel County, New Mexico",913,0,11,0,0,356,0,0,0,913,0,11,0,0,356,720,560,993,0,12,35,047,957500,2,2018
"Block Group 3, Census Tract 9576, San Miguel County, New Mexico",1196,0,0,0,0,1108,26,26,0,1222,0,0,0,0,1134,2012,318,1592,0,0,35,047,957600,3,2018
"Block Group 3, Census Tract 9578, San Miguel County, New Mexico",602,31,53,0,0,298,8,0,8,610,31,61,0,0,306,668,324,820,23,10,35,047,957800,3,2018
"Block Group 1, Census Tract 9578, San Miguel County, New Mexico",788,0,0,114,0,573,33,33,0,821,0,0,114,0,606,1170,338,1108,64,27,35,047,957800,1,2018
"Block Group 2, Census Tract 9578, San Miguel County, New Mexico",580,0,21,12,13,392,46,46,0,626,0,21,12,13,438,897,167,884,0,30,35,047,957800,2,2018
"Block Group 1, Census Tract 9703.02, Valencia County, New Mexico",743,48,25,0,0,235,59,32,27,802,48,52,0,0,267,723,387,883,17,0,35,061,970302,1,2018
"Block Group 2, Census Tract 9704.01, Valencia County, New Mexico",627,32,108,0,0,234,110,15,95,737,32,203,0,0,249,671,440,929,0,10,35,061,970401,2,2018
"Block Group 3, Census Tract 9704.01, Valencia County, New Mexico",1598,0,0,0,0,133,56,32,24,1654,0,24,0,0,165,1138,649,1280,15,10,35,061,970401,3,2018
"Block Group 3, Census Tract 47.22, Bernalillo County, New Mexico",1497,9,151,126,0,156,104,100,4,1588,13,164,126,0,256,906,1137,1795,0,0,35,001,004722,3,2018
"Block Group 1, Census Tract 47.22, Bernalillo County, New Mexico",1442,30,334,52,0,44,34,0,34,1476,51,347,52,0,44,689,1247,1334,0,0,35,001,004722,1,2018
"Block Group 2, Census Tract 2.02, Doña Ana County, New Mexico",3165,16,18,0,0,78,119,61,58,3284,47,28,17,0,139,2383,1013,2413,30,15,35,013,000202,2,2018
"Block Group 3, Census Tract 101.02, Santa Fe County, New Mexico",903,0,1,0,0,388,0,0,0,903,0,1,0,0,388,1122,170,1138,0,3,35,049,010102,3,2018
"Block Group 1, Census Tract 9800, Santa Fe County, New Mexico",319,40,45,0,0,364,109,109,0,409,40,64,0,0,473,637,240,877,0,0,35,049,980000,1,2018
"Block Group 1, Census Tract 1.15, Bernalillo County, New Mexico",683,75,164,49,0,119,50,0,50,710,98,214,49,0,135,352,788,954,0,0,35,001,000115,1,2018
"Block Group 2, Census Tract 1.28, Bernalillo County, New Mexico",698,201,121,118,0,51,19,0,19,717,201,140,118,0,51,358,850,1037,19,25,35,001,000128,2,2018
"Block Group 1, Census Tract 1.28, Bernalillo County, New Mexico",385,13,151,25,0,0,24,0,24,409,13,151,49,0,0,79,519,446,0,21,35,001,000128,1,2018
"Block Group 2, Census Tract 1.27, Bernalillo County, New Mexico",763,0,59,13,0,280,106,81,25,869,0,70,27,0,361,533,688,1046,15,28,35,001,000127,2,2018
"Block Group 1, Census Tract 1.27, Bernalillo County, New Mexico",301,1,34,0,0,2,10,10,0,311,1,34,0,0,12,53,295,283,1,11,35,001,000127,1,2018
"Block Group 3, Census Tract 1.27, Bernalillo County, New Mexico",844,0,186,0,0,231,41,0,41,885,34,193,0,0,238,364,938,1074,0,10,35,001,000127,3,2018
"Block Group 1, Census Tract 1.19, Bernalillo County, New Mexico",1061,91,0,5,0,78,0,0,0,1061,91,0,5,0,78,393,842,990,54,36,35,001,000119,1,2018
"Block Group 2, Census Tract 5.02, Bernalillo County, New Mexico",1635,15,182,33,0,38,89,0,89,1721,18,190,111,3,38,518,1474,1847,33,71,35,001,000502,2,2018
"Block Group 3, Census Tract 5.02, Bernalillo County, New Mexico",1027,33,0,23,0,84,13,13,0,1040,33,0,23,0,97,323,857,1164,40,47,35,001,000502,3,2018
"Block Group 1, Census Tract 5.02, Bernalillo County, New Mexico",1135,67,28,88,0,94,163,13,150,1298,116,133,149,0,107,383,1192,1396,12,12,35,001,000502,1,2018
"Block Group 3, Census Tract 6.04, Bernalillo County, New Mexico",289,0,72,0,0,194,36,0,36,325,36,89,0,0,194,466,125,395,0,0,35,001,000604,3,2018
"Block Group 2, Census Tract 6.04, Bernalillo County, New Mexico",541,40,42,70,0,529,66,6,60,601,67,55,92,6,535,765,523,1013,0,0,35,001,000604,2,2018
"Block Group 5, Census Tract 6, Chaves County, New Mexico",617,0,7,0,0,87,0,0,0,617,0,7,0,0,87,657,54,555,0,0,35,005,000600,5,2018
"Block Group 3, Census Tract 13.07, Doña Ana County, New Mexico",999,65,0,0,0,0,0,0,0,999,65,0,0,0,0,815,249,956,0,0,35,013,001307,3,2018
"Block Group 1, Census Tract 13.07, Doña Ana County, New Mexico",986,0,16,0,0,229,39,18,21,1025,0,37,0,0,247,975,295,993,0,0,35,013,001307,1,2018
"Block Group 2, Census Tract 13.07, Doña Ana County, New Mexico",1599,47,0,0,0,85,0,0,0,1599,47,0,0,0,85,808,923,1424,0,0,35,013,001307,2,2018
"Block Group 2, Census Tract 13.04, Doña Ana County, New Mexico",1961,58,0,0,0,151,0,0,0,1961,58,0,0,0,151,2060,110,1603,27,0,35,013,001304,2,2018
"Block Group 2, Census Tract 17.07, Doña Ana County, New Mexico",645,0,0,0,0,309,0,0,0,645,0,0,0,0,309,935,19,750,0,0,35,013,001707,2,2018
"Block Group 3, Census Tract 17.07, Doña Ana County, New Mexico",1338,0,8,0,0,120,14,14,0,1352,0,8,0,0,134,1448,32,1065,0,10,35,013,001707,3,2018
"Block Group 1, Census Tract 17.06, Doña Ana County, New Mexico",2139,0,36,0,0,63,32,32,0,2139,0,68,0,0,95,2226,44,1473,43,31,35,013,001706,1,2018
"Block Group 1, Census Tract 18.05, Doña Ana County, New Mexico",1298,0,61,0,0,221,0,0,0,1298,0,61,0,0,221,1580,0,1139,28,8,35,013,001805,1,2018
"Block Group 2, Census Tract 2.01, Doña Ana County, New Mexico",2088,83,37,32,0,52,29,0,29,2117,83,66,32,0,52,1435,886,1722,70,51,35,013,000201,2,2018
"Block Group 4, Census Tract 2.01, Doña Ana County, New Mexico",1199,0,17,12,0,47,0,0,0,1199,0,17,12,0,47,1102,173,1054,2,8,35,013,000201,4,2018
"Block Group 3, Census Tract 2.01, Doña Ana County, New Mexico",559,0,0,0,0,32,28,0,28,587,0,0,28,0,60,565,54,465,0,0,35,013,000201,3,2018
"Block Group 2, Census Tract 12.03, Doña Ana County, New Mexico",959,23,0,8,0,0,109,24,85,1001,90,67,26,0,24,572,527,849,17,18,35,013,001203,2,2018
"Block Group 4, Census Tract 12.03, Doña Ana County, New Mexico",697,0,21,0,0,15,29,0,29,726,0,21,29,0,15,475,287,538,0,53,35,013,001203,4,2018
"Block Group 3, Census Tract 12.03, Doña Ana County, New Mexico",1890,25,63,70,0,43,75,49,26,1939,51,115,70,0,92,982,1184,1606,0,0,35,013,001203,3,2018
"Block Group 3, Census Tract 12.05, Doña Ana County, New Mexico",992,107,20,48,0,19,0,0,0,992,107,20,48,0,19,509,677,1042,0,72,35,013,001205,3,2018
"Block Group 1, Census Tract 1.03, Doña Ana County, New Mexico",1481,6,90,0,0,177,9,0,9,1490,15,90,0,0,177,1422,341,1286,0,22,35,013,000103,1,2018
"Block Group 2, Census Tract 1.03, Doña Ana County, New Mexico",1661,35,131,0,0,36,0,0,0,1661,35,131,0,0,36,1448,415,1172,0,0,35,013,000103,2,2018
"Block Group 2, Census Tract 3.04, Curry County, New Mexico",1032,18,16,185,38,449,0,0,0,1032,18,16,185,38,449,513,1225,1240,0,62,35,009,000304,2,2018
"Block Group 3, Census Tract 3.04, Curry County, New Mexico",983,0,15,0,0,0,0,0,0,983,0,15,0,0,0,302,696,885,18,15,35,009,000304,3,2018
"Block Group 4, Census Tract 3.04, Curry County, New Mexico",1427,12,0,0,0,35,52,0,52,1465,26,38,14,0,35,283,1243,1220,20,32,35,009,000304,4,2018
"Block Group 2, Census Tract 6.02, Curry County, New Mexico",1501,2,88,0,0,80,25,0,25,1526,2,113,0,0,80,157,1539,1089,0,6,35,009,000602,2,2018
"Block Group 3, Census Tract 6.02, Curry County, New Mexico",2196,19,52,113,0,111,155,125,30,2351,34,67,113,0,236,538,2108,1382,0,0,35,009,000602,3,2018
"Block Group 1, Census Tract 6.01, Curry County, New Mexico",534,0,53,0,0,25,0,0,0,534,0,53,0,0,25,94,518,488,0,14,35,009,000601,1,2018
"Block Group 3, Census Tract 6.03, Curry County, New Mexico",752,103,0,0,0,377,50,24,26,802,129,0,0,0,401,782,500,802,2,2,35,009,000603,3,2018
"Block Group 1, Census Tract 6.03, Curry County, New Mexico",1326,0,0,13,0,268,102,80,22,1428,0,22,13,0,348,698,1011,1284,0,0,35,009,000603,1,2018
"Block Group 2, Census Tract 11.03, Doña Ana County, New Mexico",1668,0,11,12,0,82,9,0,9,1677,0,20,12,0,82,1162,620,1432,29,34,35,013,001103,2,2018
"Block Group 3, Census Tract 9, Lea County, New Mexico",748,0,10,0,0,0,11,0,11,759,0,21,0,0,0,421,348,616,4,0,35,025,000900,3,2018
"Block Group 2, Census Tract 8, Lea County, New Mexico",1069,0,91,0,0,0,0,0,0,1069,0,91,0,0,0,427,733,757,0,0,35,025,000800,2,2018
"Block Group 3, Census Tract 8, Lea County, New Mexico",764,0,7,0,0,0,0,0,0,764,0,7,0,0,0,646,125,454,0,0,35,025,000800,3,2018
"Block Group 1, Census Tract 8, Lea County, New Mexico",1035,0,0,0,0,0,0,0,0,1035,0,0,0,0,0,544,491,661,0,7,35,025,000800,1,2018
"Block Group 4, Census Tract 8, Lea County, New Mexico",435,0,0,0,0,11,0,0,0,435,0,0,0,0,11,164,282,376,17,0,35,025,000800,4,2018
"Block Group 1, Census Tract 10.03, Lea County, New Mexico",1325,37,0,0,0,71,29,29,0,1354,37,0,0,0,100,1066,396,1041,0,0,35,025,001003,1,2018
"Block Group 2, Census Tract 10.03, Lea County, New Mexico",1026,0,0,0,0,64,0,0,0,1026,0,0,0,0,64,708,382,755,11,0,35,025,001003,2,2018
"Block Group 2, Census Tract 6.03, Otero County, New Mexico",989,0,73,0,0,76,110,9,101,1090,0,131,52,0,85,196,1052,1154,10,10,35,035,000603,2,2018
"Block Group 1, Census Tract 6.03, Otero County, New Mexico",1021,0,6,0,0,82,69,54,15,1090,0,21,0,0,136,291,887,929,33,38,35,035,000603,1,2018
"Block Group 1, Census Tract 6.01, Otero County, New Mexico",623,170,3,21,0,0,0,0,0,623,170,3,21,0,0,95,722,164,0,0,35,035,000601,1,2018
"Block Group 1, Census Tract 20, Bernalillo County, New Mexico",549,6,155,102,0,171,108,38,70,619,6,216,149,0,209,476,615,823,0,0,35,001,002000,1,2018
"Block Group 5, Census Tract 4.01, Otero County, New Mexico",355,0,0,0,0,0,10,0,10,365,0,0,10,0,0,134,231,365,15,28,35,035,000401,5,2018
"Block Group 2, Census Tract 4.01, Otero County, New Mexico",1198,0,0,0,0,0,0,0,0,1198,0,0,0,0,0,232,966,998,31,34,35,035,000401,2,2018
"Block Group 2, Census Tract 4.02, Otero County, New Mexico",1156,155,168,19,0,8,62,18,44,1200,155,186,63,0,26,260,1308,1315,44,46,35,035,000402,2,2018
"Block Group 1, Census Tract 4.02, Otero County, New Mexico",2599,0,0,81,0,45,232,0,232,2799,86,60,199,106,45,589,2368,1902,0,12,35,035,000402,1,2018
"Block Group 1, Census Tract 5, Otero County, New Mexico",1024,0,0,0,0,304,11,11,0,1035,0,0,0,0,315,672,667,1058,0,13,35,035,000500,1,2018
"Block Group 2, Census Tract 5, Otero County, New Mexico",1245,23,37,19,0,453,7,0,7,1252,23,44,19,0,453,752,1032,1276,0,0,35,035,000500,2,2018
"Block Group 1, Census Tract 7, Otero County, New Mexico",380,0,42,48,0,1,0,0,0,380,0,42,48,0,1,40,431,336,0,0,35,035,000700,1,2018
"Block Group 4, Census Tract 7, Otero County, New Mexico",2684,0,0,79,0,246,107,107,0,2791,0,0,79,0,353,1449,1667,2422,20,35,35,035,000700,4,2018
"Block Group 2, Census Tract 7, Otero County, New Mexico",1087,0,0,0,0,33,32,32,0,1119,0,0,0,0,65,383,769,1016,0,15,35,035,000700,2,2018
"Block Group 1, Census Tract 9742.01, Cibola County, New Mexico",1009,8,651,6,0,45,102,73,29,1104,15,680,6,0,118,685,1136,1133,16,14,35,006,974201,1,2018
"Block Group 3, Census Tract 9742.01, Cibola County, New Mexico",1329,81,287,0,0,294,28,18,10,1329,91,315,0,0,322,1190,829,1665,0,0,35,006,974201,3,2018
"Block Group 1, Census Tract 106.01, Sandoval County, New Mexico",2184,32,89,33,0,138,153,27,126,2310,32,215,60,0,165,1089,1540,2059,53,51,35,043,010601,1,2018
"Block Group 2, Census Tract 106.01, Sandoval County, New Mexico",2045,62,0,84,0,51,12,0,12,2057,62,12,84,0,51,479,1775,1864,0,9,35,043,010601,2,2018
"Block Group 2, Census Tract 107.12, Sandoval County, New Mexico",1142,39,0,44,0,111,18,0,18,1160,39,11,44,7,111,438,916,1051,0,8,35,043,010712,2,2018
"Block Group 1, Census Tract 107.14, Sandoval County, New Mexico",3020,59,77,83,0,47,82,0,82,3102,110,77,114,0,47,921,2447,2646,37,72,35,043,010714,1,2018
"Block Group 2, Census Tract 9405, Sandoval County, New Mexico",1263,12,125,0,3,692,58,30,28,1297,22,148,1,21,722,1747,406,1680,2,8,35,043,940500,2,2018
"Block Group 3, Census Tract 9405, Sandoval County, New Mexico",921,12,57,0,0,442,25,10,15,946,19,65,0,0,458,1192,265,1077,9,7,35,043,940500,3,2018
"Block Group 3, Census Tract 105.03, Sandoval County, New Mexico",623,34,0,0,0,247,15,15,0,638,34,0,0,0,262,616,303,744,0,7,35,043,010503,3,2018
"Block Group 1, Census Tract 105.03, Sandoval County, New Mexico",802,0,147,0,0,569,53,0,53,855,0,182,18,0,569,1237,334,992,0,0,35,043,010503,1,2018
"Block Group 2, Census Tract 106.02, Sandoval County, New Mexico",1732,0,12,32,0,0,0,0,0,1732,0,12,32,0,0,320,1456,1581,10,0,35,043,010602,2,2018
"Block Group 2, Census Tract 11.05, Santa Fe County, New Mexico",466,0,128,0,0,174,69,0,69,535,0,128,69,0,174,469,368,693,7,10,35,049,001105,2,2018
"Block Group 2, Census Tract 101.02, Santa Fe County, New Mexico",486,0,135,0,0,771,176,176,0,662,0,135,0,0,947,1248,320,941,0,0,35,049,010102,2,2018
"Block Group 1, Census Tract 103.08, Santa Fe County, New Mexico",1141,4,16,0,0,381,20,16,4,1145,4,16,20,0,397,1374,188,1172,0,16,35,049,010308,1,2018
"Block Group 2, Census Tract 103.08, Santa Fe County, New Mexico",892,0,5,0,0,38,95,75,20,987,0,25,0,0,113,622,408,790,0,5,35,049,010308,2,2018
"Block Group 2, Census Tract 107, Santa Fe County, New Mexico",1682,76,0,19,0,14,0,0,0,1682,76,0,19,0,14,360,1431,1675,0,44,35,049,010700,2,2018
"Block Group 1, Census Tract 5, Santa Fe County, New Mexico",1055,9,0,32,0,5,9,9,0,1064,9,0,32,0,14,153,957,1039,19,22,35,049,000500,1,2018
"Block Group 2, Census Tract 12.03, Santa Fe County, New Mexico",1398,0,43,12,0,69,64,35,29,1454,21,64,20,0,104,1037,549,1229,21,34,35,049,001203,2,2018
"Block Group 2, Census Tract 105, Santa Fe County, New Mexico",640,0,11,11,0,35,0,0,0,640,0,11,11,0,35,334,363,645,15,23,35,049,010500,2,2018
"Block Group 2, Census Tract 20, Bernalillo County, New Mexico",855,26,22,18,0,87,173,143,30,885,56,31,161,0,230,845,336,868,0,33,35,001,002000,2,2018
"Block Group 3, Census Tract 47.13, Bernalillo County, New Mexico",2199,134,10,0,0,393,132,10,122,2247,235,60,74,0,443,2509,359,2180,0,20,35,001,004713,3,2018
"Block Group 1, Census Tract 9731, McKinley County, New Mexico",511,0,369,0,2,58,30,0,30,528,24,399,0,2,58,101,869,883,5,23,35,031,973100,1,2018
"Block Group 2, Census Tract 9440, McKinley County, New Mexico",15,0,1322,0,0,8,27,0,27,34,8,1344,5,0,8,22,1350,896,3,6,35,031,944000,2,2018
"Block Group 1, Census Tract 9440, McKinley County, New Mexico",3,0,839,0,0,0,10,0,10,6,7,849,0,0,0,3,849,634,3,2,35,031,944000,1,2018
"Block Group 1, Census Tract 9405, McKinley County, New Mexico",93,4,1584,47,0,6,34,5,29,122,4,1618,47,0,11,41,1727,1110,0,6,35,031,940500,1,2018
"Block Group 3, Census Tract 5, Luna County, New Mexico",1280,0,59,0,0,66,0,0,0,1280,0,59,0,0,66,978,427,875,0,0,35,029,000500,3,2018
"Block Group 3, Census Tract 4, Luna County, New Mexico",543,0,0,0,0,0,0,0,0,543,0,0,0,0,0,80,463,466,27,19,35,029,000400,3,2018
"Block Group 4, Census Tract 4, Luna County, New Mexico",1966,0,0,0,0,12,187,187,0,2153,0,0,0,0,199,1394,771,1632,0,22,35,029,000400,4,2018
"Block Group 1, Census Tract 9401, Taos County, New Mexico",1030,11,38,0,0,88,28,5,23,1053,16,48,13,0,93,629,566,1008,5,20,35,055,940100,1,2018
"Block Group 6, Census Tract 9401, Taos County, New Mexico",456,0,14,0,0,11,18,12,6,474,0,20,0,0,23,196,303,462,5,14,35,055,940100,6,2018
"Block Group 2, Census Tract 9401, Taos County, New Mexico",4201,0,19,28,0,61,55,28,27,4256,0,19,55,0,89,2445,1919,3597,5,5,35,055,940100,2,2018
"Block Group 5, Census Tract 9401, Taos County, New Mexico",598,8,26,0,0,52,40,6,34,638,24,44,0,0,58,370,354,592,23,12,35,055,940100,5,2018
"Block Group 1, Census Tract 9702, Hidalgo County, New Mexico",783,0,0,0,0,0,36,36,0,800,19,0,0,0,36,704,115,563,7,15,35,023,970200,1,2018
"Block Group 1, Census Tract 9407, Bernalillo County, New Mexico",149,0,2353,27,0,60,115,34,81,233,0,2458,34,0,109,388,2316,2151,9,39,35,001,940700,1,2018
"Block Group 2, Census Tract 9406, Bernalillo County, New Mexico",40,37,1619,0,0,23,27,0,27,54,50,1646,0,0,23,78,1668,1315,4,16,35,001,940600,2,2018
"Block Group 1, Census Tract 9406, Bernalillo County, New Mexico",5011,509,448,308,0,938,353,229,124,5205,586,485,470,7,1167,3886,3681,5736,0,0,35,001,940600,1,2018
"Block Group 4, Census Tract 9406, Bernalillo County, New Mexico",0,0,19,0,0,0,0,0,0,0,0,19,0,0,0,0,19,19,0,0,35,001,940600,4,2018
