NAME,B02001_002E,B02001_003E,B02001_004E,B02001_005E,B02001_006E,B02001_007E,B02001_008E,B02001_009E,B02001_010E,B02008_001E,B02009_001E,B02010_001E,B02011_001E,B02012_001E,B02013_001E,B03003_003E,B03003_002E,B21001_001E,B01001_025E,B01001_049E,state,county,tract,block group,YEAR
"Block Group 5, Census Tract 3, Eddy County, New Mexico",541,0,0,0,0,18,15,0,15,556,0,0,15,0,18,150,424,502,0,0,35,015,000300,5,2017
"Block Group 2, Census Tract 10, Eddy County, New Mexico",977,0,233,0,0,14,0,0,0,977,0,233,0,0,14,955,269,705,0,16,35,015,001000,2,2017
"Block Group 6, Census Tract 10, Eddy County, New Mexico",1156,0,0,0,0,0,0,0,0,1156,0,0,0,0,0,528,628,884,0,0,35,015,001000,6,2017
"Block Group 4, Census Tract 10, Eddy County, New Mexico",607,43,0,0,0,0,0,0,0,607,43,0,0,0,0,187,463,409,0,0,35,015,001000,4,2017
"Block Group 1, Census Tract 10, Eddy County, New Mexico",1714,0,4,0,0,63,0,0,0,1714,0,4,0,0,63,1329,452,1122,0,8,35,015,001000,1,2017
"Block Group 5, Census Tract 10, Eddy County, New Mexico",1346,56,0,0,0,72,0,0,0,1346,56,0,0,0,72,872,602,1002,0,39,35,015,001000,5,2017
"Block Group 3, Census Tract 10, Eddy County, New Mexico",520,16,0,0,0,58,0,0,0,520,16,0,0,0,58,391,203,449,0,15,35,015,001000,3,2017
"Block Group 4, Census Tract 6, Eddy County, New Mexico",695,0,0,0,0,8,96,7,89,784,0,7,89,0,15,228,571,559,0,0,35,015,000600,4,2017
"Block Group 2, Census Tract 6, Eddy County, New Mexico",1673,0,0,36,0,81,53,0,53,1726,0,0,89,0,81,895,948,1218,15,71,35,015,000600,2,2017
"Block Group 3, Census Tract 6, Eddy County, New Mexico",1322,0,3,0,0,108,1,0,1,1323,1,3,0,0,108,901,533,1105,0,73,35,015,000600,3,2017
"Block Group 1, Census Tract 6, Eddy County, New Mexico",1571,95,0,0,0,22,59,0,59,1630,95,0,59,0,22,1050,697,1456,0,0,35,015,000600,1,2017
"Block Group 3, Census Tract 5, Los Alamos County, New Mexico",1292,0,0,122,0,0,132,0,132,1424,0,24,230,0,0,263,1283,1110,10,0,35,028,000500,3,2017
"Block Group 2, Census Tract 5, Los Alamos County, New Mexico",485,0,7,0,0,0,0,0,0,485,0,7,0,0,0,88,404,389,0,0,35,028,000500,2,2017
"Block Group 5, Census Tract 5, Los Alamos County, New Mexico",1258,9,4,0,0,22,0,0,0,1258,9,4,0,0,22,339,954,856,0,0,35,028,000500,5,2017
"Block Group 6, Census Tract 5, Los Alamos County, New Mexico",841,0,17,26,0,0,10,0,10,851,0,17,26,10,0,114,780,724,0,17,35,028,000500,6,2017
"Block Group 4, Census Tract 5, Los Alamos County, New Mexico",906,0,0,26,0,0,46,0,46,952,0,0,72,0,0,73,905,856,28,35,35,028,000500,4,2017
"Block Group 1, Census Tract 5, Los Alamos County, New Mexico",589,0,69,0,0,50,0,0,0,589,0,69,0,0,50,125,583,517,0,0,35,028,000500,1,2017
"Block Group 2, Census Tract 3, Rio Arriba County, New Mexico",944,13,0,0,0,282,0,0,0,944,13,0,0,0,282,1164,75,941,0,0,35,039,000300,2,2017
"Block Group 3, Census Tract 3, Rio Arriba County, New Mexico",1615,0,0,0,0,115,0,0,0,1615,0,0,0,0,115,1680,50,1234,23,0,35,039,000300,3,2017
"Block Group 1, Census Tract 3, Rio Arriba County, New Mexico",1052,0,0,0,0,399,0,0,0,1052,0,0,0,0,399,1304,147,997,44,51,35,039,000300,1,2017
"Block Group 3, Census Tract 4, Rio Arriba County, New Mexico",279,0,58,0,0,294,4,4,0,283,0,58,0,0,298,474,161,544,27,10,35,039,000400,3,2017
"Block Group 2, Census Tract 4, Rio Arriba County, New Mexico",411,0,111,0,0,319,0,0,0,411,0,111,0,0,319,541,300,616,0,0,35,039,000400,2,2017
"Block Group 1, Census Tract 4, Rio Arriba County, New Mexico",370,0,0,0,0,801,0,0,0,370,0,0,0,0,801,1095,76,859,0,0,35,039,000400,1,2017
"Block Group 2, Census Tract 9408, Rio Arriba County, New Mexico",1791,5,55,4,0,418,130,69,61,1856,38,148,4,0,494,1498,905,2042,12,78,35,039,940800,2,2017
"Block Group 3, Census Tract 9408, Rio Arriba County, New Mexico",229,0,983,10,0,176,68,36,32,261,0,1051,10,0,212,423,1043,1033,4,12,35,039,940800,3,2017
"Block Group 1, Census Tract 9408, Rio Arriba County, New Mexico",864,10,89,0,0,391,63,59,4,900,10,120,0,0,450,1053,364,1204,16,42,35,039,940800,1,2017
"Block Group 2, Census Tract 37.21, Bernalillo County, New Mexico",2150,14,0,207,0,215,118,105,13,2247,14,13,228,0,320,443,2261,2246,17,16,35,001,003721,2,2017
"Block Group 1, Census Tract 37.21, Bernalillo County, New Mexico",971,0,20,54,0,0,35,0,35,1006,0,20,89,0,0,100,980,977,0,46,35,001,003721,1,2017
"Block Group 3, Census Tract 37.21, Bernalillo County, New Mexico",1724,0,14,0,0,0,61,51,10,1775,10,24,0,0,51,351,1448,1494,17,72,35,001,003721,3,2017
"Block Group 2, Census Tract 37.30, Bernalillo County, New Mexico",897,0,0,29,0,26,30,21,9,927,0,0,38,0,47,223,759,833,0,0,35,001,003730,2,2017
"Block Group 3, Census Tract 37.30, Bernalillo County, New Mexico",1158,133,0,151,0,106,142,45,97,1291,159,0,248,0,151,332,1358,1119,0,35,35,001,003730,3,2017
"Block Group 1, Census Tract 37.30, Bernalillo County, New Mexico",1641,0,0,129,0,51,7,0,7,1648,0,7,129,0,51,257,1571,1454,18,8,35,001,003730,1,2017
"Block Group 2, Census Tract 37.32, Bernalillo County, New Mexico",1600,79,16,282,0,59,302,235,67,1902,96,43,305,0,294,761,1577,1637,0,0,35,001,003732,2,2017
"Block Group 1, Census Tract 37.32, Bernalillo County, New Mexico",2731,32,16,391,0,68,75,0,75,2745,32,91,452,0,68,385,2928,2433,0,8,35,001,003732,1,2017
"Block Group 3, Census Tract 40.01, Bernalillo County, New Mexico",1270,43,22,0,0,117,0,0,0,1270,43,22,0,0,117,1142,310,963,0,0,35,001,004001,3,2017
"Block Group 2, Census Tract 40.01, Bernalillo County, New Mexico",2472,17,0,0,0,647,16,8,8,2480,17,8,8,0,663,2803,349,2072,48,29,35,001,004001,2,2017
"Block Group 1, Census Tract 9708, Valencia County, New Mexico",1751,0,19,0,0,65,113,29,84,1835,0,103,29,0,94,1283,665,1236,30,55,35,061,970800,1,2017
"Block Group 2, Census Tract 9632.01, Torrance County, New Mexico",1271,57,54,0,0,51,112,0,112,1383,57,152,14,0,51,606,939,1211,10,0,35,057,963201,2,2017
"Block Group 1, Census Tract 9632.01, Torrance County, New Mexico",1961,108,0,0,0,6,147,51,96,2108,161,43,0,0,70,545,1677,1691,10,0,35,057,963201,1,2017
"Block Group 2, Census Tract 9632.02, Torrance County, New Mexico",2094,62,0,29,0,16,53,0,53,2147,86,53,29,0,16,1072,1182,1731,9,19,35,057,963202,2,2017
"Block Group 1, Census Tract 9632.02, Torrance County, New Mexico",1045,0,58,0,0,47,169,0,169,1214,0,227,0,0,47,575,744,935,9,0,35,057,963202,1,2017
"Block Group 1, Census Tract 37.22, Bernalillo County, New Mexico",2192,2,0,226,0,70,92,0,92,2284,12,34,284,0,70,884,1698,1742,19,35,35,001,003722,1,2017
"Block Group 3, Census Tract 38.04, Bernalillo County, New Mexico",1840,0,0,172,0,0,0,0,0,1840,0,0,172,0,0,503,1509,1692,0,0,35,001,003804,3,2017
"Block Group 1, Census Tract 38.04, Bernalillo County, New Mexico",2029,27,0,0,0,45,378,114,264,2401,96,112,89,0,165,532,1947,1801,41,28,35,001,003804,1,2017
"Block Group 2, Census Tract 38.04, Bernalillo County, New Mexico",814,0,65,13,0,0,97,26,71,885,0,65,110,0,26,271,718,844,10,17,35,001,003804,2,2017
"Block Group 2, Census Tract 47.25, Bernalillo County, New Mexico",1906,0,67,0,0,33,90,70,20,1979,9,84,11,0,103,982,1114,1659,11,33,35,001,004725,2,2017
"Block Group 1, Census Tract 47.25, Bernalillo County, New Mexico",1961,0,20,0,0,89,22,22,0,1983,0,20,0,0,111,1329,763,1637,40,157,35,001,004725,1,2017
"Block Group 1, Census Tract 37.28, Bernalillo County, New Mexico",610,21,0,0,0,18,0,0,0,610,21,0,0,0,18,69,580,564,0,34,35,001,003728,1,2017
"Block Group 3, Census Tract 37.28, Bernalillo County, New Mexico",966,0,15,14,0,44,74,60,14,1040,0,29,14,0,104,233,880,985,5,84,35,001,003728,3,2017
"Block Group 2, Census Tract 37.28, Bernalillo County, New Mexico",1086,3,0,10,0,114,173,0,173,1259,3,19,132,32,114,390,996,1091,0,13,35,001,003728,2,2017
"Block Group 4, Census Tract 37.28, Bernalillo County, New Mexico",651,55,85,40,0,72,50,0,50,701,55,85,90,0,72,346,607,792,0,0,35,001,003728,4,2017
"Block Group 1, Census Tract 37.33, Bernalillo County, New Mexico",1946,502,413,34,0,703,190,16,174,2077,653,547,53,0,719,1760,2028,2619,8,34,35,001,003733,1,2017
"Block Group 1, Census Tract 38.07, Bernalillo County, New Mexico",458,0,30,0,0,0,0,0,0,458,0,30,0,0,0,64,424,442,0,0,35,001,003807,1,2017
"Block Group 2, Census Tract 38.07, Bernalillo County, New Mexico",2042,13,89,7,0,37,9,0,9,2051,18,98,7,0,37,715,1482,1886,24,31,35,001,003807,2,2017
"Block Group 3, Census Tract 38.07, Bernalillo County, New Mexico",1406,0,8,56,0,33,96,11,85,1502,60,30,81,0,44,482,1117,1337,0,0,35,001,003807,3,2017
"Block Group 2, Census Tract 45.01, Bernalillo County, New Mexico",1328,0,30,0,0,404,18,18,0,1328,0,48,0,0,422,1507,273,1418,0,69,35,001,004501,2,2017
"Block Group 1, Census Tract 45.01, Bernalillo County, New Mexico",1110,0,0,0,0,390,18,18,0,1128,0,0,0,0,408,1427,91,1120,0,27,35,001,004501,1,2017
"Block Group 2, Census Tract 47.13, Bernalillo County, New Mexico",2030,42,101,3,0,494,105,97,8,2046,82,101,60,0,591,2332,443,2021,0,29,35,001,004713,2,2017
"Block Group 1, Census Tract 47.13, Bernalillo County, New Mexico",1150,29,13,8,0,87,9,0,9,1150,29,22,17,0,87,1094,202,874,0,0,35,001,004713,1,2017
"Block Group 1, Census Tract 1.13, Bernalillo County, New Mexico",1110,139,284,10,13,262,74,25,49,1184,161,311,10,13,287,502,1390,1418,6,0,35,001,000113,1,2017
"Block Group 2, Census Tract 1.13, Bernalillo County, New Mexico",1562,87,41,9,0,160,74,10,64,1636,136,41,24,0,170,501,1432,1419,0,0,35,001,000113,2,2017
"Block Group 1, Census Tract 7.10, Bernalillo County, New Mexico",1095,0,0,38,0,0,0,0,0,1095,0,0,38,0,0,333,800,902,13,113,35,001,000710,1,2017
"Block Group 3, Census Tract 47.38, Bernalillo County, New Mexico",535,13,28,0,0,374,29,0,29,564,32,28,10,0,374,761,218,574,0,0,35,001,004738,3,2017
"Block Group 1, Census Tract 47.39, Bernalillo County, New Mexico",1773,89,9,102,0,520,8,8,0,1773,89,17,102,0,528,2042,459,1662,0,0,35,001,004739,1,2017
"Block Group 2, Census Tract 47.39, Bernalillo County, New Mexico",3111,268,142,25,0,702,215,215,0,3127,296,192,146,0,917,3574,889,2933,0,0,35,001,004739,2,2017
"Block Group 1, Census Tract 47.40, Bernalillo County, New Mexico",1510,0,115,0,0,230,26,0,26,1536,0,115,26,0,230,1544,337,1181,0,0,35,001,004740,1,2017
"Block Group 2, Census Tract 47.40, Bernalillo County, New Mexico",2540,12,181,0,47,926,76,40,36,2603,48,183,11,47,977,2939,843,2424,0,0,35,001,004740,2,2017
"Block Group 3, Census Tract 47.40, Bernalillo County, New Mexico",693,33,71,0,0,678,98,52,46,739,33,169,0,0,730,1306,267,1354,27,0,35,001,004740,3,2017
"Block Group 1, Census Tract 47.41, Bernalillo County, New Mexico",739,23,0,0,0,247,62,44,18,801,23,18,0,0,291,948,123,923,11,84,35,001,004741,1,2017
"Block Group 2, Census Tract 9704.05, Valencia County, New Mexico",2116,0,88,0,0,26,73,73,0,2135,54,88,0,0,99,1123,1180,1508,0,0,35,061,970405,2,2017
"Block Group 4, Census Tract 9707, Valencia County, New Mexico",947,57,44,0,0,75,13,10,3,950,67,47,0,0,85,601,535,1136,0,0,35,061,970700,4,2017
"Block Group 1, Census Tract 9713, Valencia County, New Mexico",1649,30,95,0,0,190,41,0,41,1690,52,114,0,0,190,865,1140,1587,5,14,35,061,971300,1,2017
"Block Group 1, Census Tract 9714, Valencia County, New Mexico",616,44,23,69,0,66,10,0,10,626,44,23,79,10,66,505,323,608,36,0,35,061,971400,1,2017
"Block Group 2, Census Tract 9714, Valencia County, New Mexico",1731,43,97,100,0,118,119,19,100,1850,43,133,164,0,137,962,1246,1568,0,32,35,061,971400,2,2017
"Block Group 2, Census Tract 47.41, Bernalillo County, New Mexico",2712,1,163,38,0,688,140,0,140,2852,56,163,123,0,688,2935,807,2493,0,0,35,001,004741,2,2017
"Block Group 3, Census Tract 47.41, Bernalillo County, New Mexico",1812,195,190,57,0,220,144,11,133,1812,328,334,57,0,231,1865,753,1969,0,0,35,001,004741,3,2017
"Block Group 1, Census Tract 47.42, Bernalillo County, New Mexico",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,001,004742,1,2017
"Block Group 2, Census Tract 47.42, Bernalillo County, New Mexico",1720,0,362,16,0,254,26,0,26,1746,0,362,42,0,254,1317,1061,1867,11,0,35,001,004742,2,2017
"Block Group 3, Census Tract 47.42, Bernalillo County, New Mexico",2201,18,103,69,0,351,152,109,43,2319,18,137,112,0,460,1549,1345,2315,0,0,35,001,004742,3,2017
"Block Group 4, Census Tract 47.42, Bernalillo County, New Mexico",823,85,15,0,0,172,171,17,154,994,228,15,11,0,189,889,377,893,12,0,35,001,004742,4,2017
"Block Group 1, Census Tract 47.43, Bernalillo County, New Mexico",2024,117,51,106,0,178,131,36,95,2155,150,88,131,0,214,1370,1237,1752,0,0,35,001,004743,1,2017
"Block Group 2, Census Tract 47.43, Bernalillo County, New Mexico",996,17,187,155,0,144,8,0,8,1004,17,195,155,0,144,847,660,1012,0,0,35,001,004743,2,2017
"Block Group 1, Census Tract 47.44, Bernalillo County, New Mexico",1337,17,15,6,0,24,54,46,8,1391,17,15,14,0,70,730,723,1212,0,0,35,001,004744,1,2017
"Block Group 2, Census Tract 47.44, Bernalillo County, New Mexico",3088,170,156,188,0,169,65,65,0,3121,202,156,188,0,234,2197,1639,2717,0,0,35,001,004744,2,2017
"Block Group 1, Census Tract 47.45, Bernalillo County, New Mexico",1943,110,22,242,0,131,14,0,14,1957,110,22,256,0,131,1405,1057,1538,0,0,35,001,004745,1,2017
"Block Group 2, Census Tract 47.45, Bernalillo County, New Mexico",1081,59,68,60,0,91,40,21,19,1121,78,68,60,0,112,405,994,1202,15,0,35,001,004745,2,2017
"Block Group 3, Census Tract 47.45, Bernalillo County, New Mexico",2250,135,213,91,10,128,115,13,102,2365,237,264,91,10,141,1247,1695,2088,25,67,35,001,004745,3,2017
"Block Group 1, Census Tract 47.46, Bernalillo County, New Mexico",1686,36,83,66,0,408,139,40,99,1788,53,83,148,37,448,1429,989,1681,0,0,35,001,004746,1,2017
"Block Group 2, Census Tract 47.46, Bernalillo County, New Mexico",4583,440,331,0,68,721,122,37,85,4651,471,355,67,85,758,3017,3248,4248,0,65,35,001,004746,2,2017
"Block Group 1, Census Tract 47.47, Bernalillo County, New Mexico",3291,190,144,31,0,501,196,22,174,3487,197,238,104,0,536,2552,1801,3250,15,23,35,001,004747,1,2017
"Block Group 2, Census Tract 47.47, Bernalillo County, New Mexico",944,0,36,11,0,96,101,88,13,1012,0,82,11,0,184,805,383,715,0,0,35,001,004747,2,2017
"Block Group 1, Census Tract 47.48, Bernalillo County, New Mexico",3189,99,17,34,0,65,94,42,52,3245,129,47,34,30,107,1852,1646,2160,0,48,35,001,004748,1,2017
"Block Group 2, Census Tract 47.48, Bernalillo County, New Mexico",1731,17,0,0,0,157,164,0,164,1895,17,164,0,0,157,647,1422,1280,0,0,35,001,004748,2,2017
"Block Group 3, Census Tract 46.03, Bernalillo County, New Mexico",1768,29,308,8,0,351,83,0,83,1851,46,360,8,14,374,1940,607,1981,7,52,35,001,004603,3,2017
